cpx_gene,pls_metabolite,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
ENSMUSG00000020297-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.4285714285714286,0.3965014577259474,6,-0.6024527627709778,0.0381594755494202,12,3,True,-,0.29265733391363613
ENSMUSG00000061689-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.7714285714285715,0.0723965014577259,6,-0.6760080419465042,0.0158066882441518,12,3,True,-,0.2371421402978435
ENSMUSG00000038390-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.1428571428571428,0.7871720116618075,6,-0.0805605438589098,0.8034511092063399,12,3,True,-,0.864563136867097
ENSMUSG00000034349-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.942857142857143,0.004804664723032,6,0.4588448367616168,0.1335068694639481,12,3,True,+,0.40221352500442636
ENSMUSG00000085890-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,,,3,0.3768511731740915,0.4614828403508046,6,0.392581661138944,0.206835029096057,12,2,True,+,0.4605760777432188
ENSMUSG00000020235-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.4098079839779326,0.1858244908440448,12,3,True,-,0.4444315467547925
ENSMUSG00000071637-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.3714285714285715,0.4684781341107871,6,-0.0665500144921429,0.8371878544641639,12,3,True,-,0.8882017868526049
ENSMUSG00000043263-P,"(2,5-Dimethoxyphenyl)acetone",-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.3478626213914691,0.4992532181146331,6,-0.2411573061282085,0.4502035487440079,12,3,True,-,0.6344917909074762
ENSMUSG00000019173-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3142857142857143,0.5440932944606414,6,-0.2171632051848873,0.4977849019272634,12,3,True,-,0.6661464149071796
ENSMUSG00000020491-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,0.0875658085422933,0.7866940142086327,12,3,True,+,0.8543124683911939
ENSMUSG00000029551-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.3222421754356393,0.3070141789004013,12,3,True,-,0.5375481163779838
ENSMUSG00000103731-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.5428571428571429,0.2657026239067055,6,-0.5394053806205267,0.0703055633516462,12,3,True,-,0.336236357663792
ENSMUSG00000078486-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.0579771035652448,0.9131317851623264,6,-0.1640139774388806,0.6105029311995526,12,3,True,-,0.7378762508425551
ENSMUSG00000006281-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.6795106742881959,0.0150702293109323,12,3,True,-,0.23544343844777782
ENSMUSG00000030801-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,-0.6830133066298876,0.0143593660834832,12,3,True,-,0.2323782125625897
ENSMUSG00000032560-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2,0.704,6,-0.5288974835954515,0.0770523903726765,12,3,True,-,0.34225676856038256
ENSMUSG00000015748-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.7845896445389478,0.0025116023149757,12,3,True,-,0.16534506981358268
ENSMUSG00000041491-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.3327500724607145,0.2905884894424696,12,3,True,+,0.523453550861538
ENSMUSG00000033054-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8857142857142858,0.0188454810495626,6,0.2626974256268798,0.4094281948783638,12,3,True,+,0.6062995132646848
ENSMUSG00000024873-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.942857142857143,0.004804664723032,6,-0.1541158230344362,0.6324877788515912,12,3,True,-,0.7527467353341813
ENSMUSG00000043614-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,0.2416816315767294,0.4491887440384275,12,3,True,+,0.6332639240036034
ENSMUSG00000027710-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,-0.091068440883985,0.7783460719179525,12,3,True,-,0.8485077156837029
ENSMUSG00000035692-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.1428571428571428,0.7871720116618075,6,-0.1824561403508772,0.5703294525214879,12,3,True,-,0.7127906141342287
ENSMUSG00000059456-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.5428571428571429,0.2657026239067055,6,-0.535902748278835,0.0725074830303382,12,3,True,-,0.33862700633592185
ENSMUSG00000020886-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.942857142857143,0.004804664723032,6,-0.1611210877178196,0.6168988561548572,12,3,True,-,0.7425419615760875
ENSMUSG00000042659-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.942857142857143,0.004804664723032,6,0.4203158810030077,0.1736860604592662,12,3,True,+,0.43577395664590385
ENSMUSG00000021709-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,1.0,0.0,3,0.4285714285714286,0.3965014577259474,6,0.1120842349341354,0.7287361038413871,12,3,True,+,0.8151667356343425
ENSMUSG00000031617-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,1.0,0.0,3,0.3714285714285715,0.4684781341107871,6,0.2626974256268798,0.4094281948783638,12,3,True,+,0.6062995132646848
ENSMUSG00000040661-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.2907184843604137,0.3592928176714781,12,3,True,+,0.5718864067002672
ENSMUSG00000016487-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,1.0,0.0,3,0.8857142857142858,0.0188454810495626,6,0.1260947643009023,0.696173792666662,12,3,True,+,0.7955569103434619
ENSMUSG00000028057-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.7714285714285715,0.0723965014577259,6,-0.6129606597960531,0.0340673316633561,12,3,True,-,0.2874250969850166
ENSMUSG00000042745-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,1.0,0.0,3,0.4857142857142857,0.3287230320699709,6,0.4133106163196243,0.1817214774016019,12,3,True,+,0.44252734025837703
ENSMUSG00000033047-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.942857142857143,0.004804664723032,6,-0.6865159389715795,0.0136735522412891,12,3,True,-,0.2314510696077268
ENSMUSG00000023826-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.2837132196770302,0.3715096669392785,12,3,True,+,0.5802116314615051
ENSMUSG00000030616-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,1.0,0.0,3,0.7714285714285715,0.0723965014577259,6,0.1401052936676692,0.6640757694429809,12,3,True,+,0.7739816740921318
ENSMUSG00000101059-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,1.0,0.0,3,0.3946648814672956,0.4387392515170167,6,0.3725969704861527,0.2329487834289169,12,3,True,+,0.481915158327136
ENSMUSG00000018707-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.7714285714285715,0.0723965014577259,6,-0.5394053806205267,0.0703055633516462,12,3,True,-,0.336236357663792
ENSMUSG00000018293-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,0.5569185423289853,0.0599836082381667,12,3,True,+,0.32217146478561814
ENSMUSG00000026547-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5428571428571429,0.2657026239067055,6,-0.7460606887803388,0.0053294347525701,12,3,True,-,0.19192242661368428
ENSMUSG00000015970-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.3292474401190227,0.2960074116283159,12,3,True,-,0.5279789949010418
ENSMUSG00000017314-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.3572684988525566,0.2542458740161986,12,3,True,-,0.49809003902783566
ENSMUSG00000041685-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7142857142857143,0.1107871720116617,6,0.0630473821504511,0.8456637160508921,12,3,True,+,0.8940264791835073
ENSMUSG00000102664-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.7142857142857143,0.1107871720116617,6,-0.6350877192982456,0.0264926952220914,12,3,True,-,0.27008163510755967
ENSMUSG00000022774-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.0285714285714285,0.9571545189504372,6,-0.1716289847428948,0.5937868060168403,12,3,True,-,0.7277866752640024
ENSMUSG00000048776-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3142857142857143,0.5440932944606414,6,0.2206658375265791,0.4907024914340439,12,3,True,+,0.6617523266245169
ENSMUSG00000038827-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5428571428571429,0.2657026239067055,6,0.6234685568211282,0.0302993546927274,12,3,True,+,0.27669507320846554
ENSMUSG00000025231-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-1.0,0.0,3,-0.3142857142857143,0.5440932944606414,6,-0.469352733786692,0.1237063282081177,12,3,True,-,0.3938067450583519
ENSMUSG00000020330-P,"(2,5-Dimethoxyphenyl)acetone",,,3,-0.5,0.6666666666666667,3,-0.3188740696088466,0.5379005604702051,6,-0.6056974200429422,0.0368604270441753,12,2,True,-,0.2890446986120015
ENSMUSG00000037408-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,0.5,0.6666666666666667,3,0.7714285714285715,0.0723965014577259,6,0.0875658085422933,0.7866940142086327,12,3,True,+,0.8543124683911939
ENSMUSG00000055022-P,"(2,5-Dimethoxyphenyl)acetone",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7714285714285715,0.0723965014577259,6,0.129597396642594,0.6881039438604584,12,3,True,+,0.7898465839289639
ENSMUSG00000003199-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.3714285714285715,0.4684781341107871,6,-0.7635738504887976,0.0038500936565595,12,3,True,-,0.18130150401475975
ENSMUSG00000045098-P,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.7810870121972561,0.0027052956461396,12,3,True,-,0.16715926236468653
ENSMUSG00000030557-P,"(2,5-Dimethoxyphenyl)acetone",1.0,0.0,3,1.0,0.0,3,0.7714285714285715,0.0723965014577259,6,0.3537658665108649,0.2592665286763144,12,3,True,+,0.5019803633060358
ENSMUSG00000023118-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.2,0.704,6,-0.2416816315767294,0.4491887440384275,12,3,True,-,0.6332639240036034
ENSMUSG00000021990-P,"(2,5-Dimethoxyphenyl)acetone",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.6571428571428573,0.1561749271137023,6,-0.7986001739057147,0.0018404248554876,12,3,True,-,0.1563411610811705
ENSMUSG00000044617-P,"(2,5-Dimethoxyphenyl)acetone",,,3,-0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.7416284197236341,0.0057637580221162,12,2,True,-,0.19278950241529638
ENSMUSG00000042626-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.8116794499134278,0.0498575851013404,6,-0.3957974546111656,0.2028076432500997,12,3,True,-,0.4592790449771032
ENSMUSG00000032216-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",1.0,0.0,3,1.0,0.0,3,0.5797710356524485,0.2277839567150159,6,0.6409817185295869,0.0247000382613214,12,3,True,+,0.2661556511562637
ENSMUSG00000036948-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.753702346348183,0.0835232813732598,6,-0.5288974835954515,0.0770523903726765,12,3,True,-,0.34225676856038256
ENSMUSG00000068921-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2319084142609793,0.6583735712609271,6,-0.2206658375265791,0.4907024914340439,12,3,True,-,0.6617523266245169
ENSMUSG00000030216-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",1.0,0.0,3,0.5,0.6666666666666667,3,0.8116794499134278,0.0498575851013404,6,0.5569185423289853,0.0599836082381667,12,3,True,+,0.32217146478561814
ENSMUSG00000026803-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.4928053803045812,0.3206325828658273,6,0.2767079549936467,0.3839396014534969,12,3,True,+,0.5888658110797592
ENSMUSG00000036188-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6377481392176932,0.1730711102412597,6,-0.5709290716957522,0.0525235554822043,12,3,True,-,0.3148923853129088
ENSMUSG00000027536-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.091068440883985,0.7783460719179525,12,3,True,-,0.8485077156837029
ENSMUSG00000031916-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1449427589131121,0.7841083696021082,6,-0.3012263813854889,0.341372294714219,12,3,True,-,0.5603408893468494
ENSMUSG00000030060-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4638168285219587,0.3541642984362307,6,-0.2907184843604137,0.3592928176714781,12,3,True,-,0.5718864067002672
ENSMUSG00000042426-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.3047290137271806,0.3355078216764541,12,3,True,-,0.5560233803955449
ENSMUSG00000003184-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5797710356524485,0.2277839567150159,6,-0.7040291006800381,0.0106012347396097,12,3,True,-,0.21748693305337788
ENSMUSG00000070348-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",1.0,0.0,3,0.5,0.6666666666666667,3,0.8116794499134278,0.0498575851013404,6,0.4203158810030077,0.1736860604592662,12,3,True,+,0.43577395664590385
ENSMUSG00000026273-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.7247137945655605,0.1032428046237076,6,-0.0770579115172181,0.8118586763333357,12,3,True,-,0.8711778632860581
ENSMUSG00000022246-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5217939320872036,0.2883432338003937,6,-0.4973737925202259,0.0999138724178621,12,3,True,-,0.36940309149407397
ENSMUSG00000102840-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.0147058823529411,0.9779427666395276,6,-0.3522966276642545,0.2613895651880853,12,3,True,-,0.5037322961926027
ENSMUSG00000058756-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.3188740696088466,0.5379005604702051,6,-0.1611210877178196,0.6168988561548572,12,3,True,-,0.7425419615760875
ENSMUSG00000026603-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0579771035652448,0.9131317851623264,6,0.5008764248619176,0.0971737747799286,12,3,True,+,0.3671841866980592
ENSMUSG00000033808-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6377481392176932,0.1730711102412597,6,-0.6900185713132712,0.013012243184083,12,3,True,-,0.23020870384749473
ENSMUSG00000015461-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.550782483869826,0.2573693316225745,6,-0.5113843218869928,0.0892571722151938,12,3,True,-,0.3579032288309645
ENSMUSG00000024805-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,1.0,0.0,3,0.4058397249567139,0.4246625075613645,6,0.2977237490437971,0.3472914609278877,12,3,True,+,0.5640005369192587
ENSMUSG00000028959-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.1739313106957345,0.7417339277316277,6,-0.3432579694857897,0.2746714096854005,12,3,True,-,0.5127048784685152
ENSMUSG00000004895-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.4928053803045812,0.3206325828658273,6,0.234676366893346,0.4628366435492134,12,3,True,+,0.6422408500759621
ENSMUSG00000026520-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.6087595874350709,0.1996601894603625,6,-0.62697118916282,0.0291128808659876,12,3,True,-,0.27522844182667844
ENSMUSG00000024193-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.0840631762006015,0.7950626235050116,12,3,True,-,0.8599656948115431
ENSMUSG00000083899-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.1576184553761279,0.6246756664067579,12,3,True,-,0.7480467550331543
ENSMUSG00000044296-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",,,3,-0.8660254037844387,0.3333333333333332,3,-0.0924061655450546,0.8617852751596028,6,-0.4271945964154172,0.1660163345782842,12,2,True,-,0.4306907539530934
ENSMUSG00000030862-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2319084142609793,0.6583735712609271,6,-0.5008764248619176,0.0971737747799286,12,3,True,-,0.3671841866980592
ENSMUSG00000036718-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.753702346348183,0.0835232813732598,6,0.4238185133446995,0.1697534073256746,12,3,True,+,0.432883729081217
ENSMUSG00000102142-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",,,3,0.5,0.6666666666666667,3,0.1764705882352941,0.7380419295745979,6,0.0635608403748766,0.844420261002248,12,2,True,+,0.8936060754160332
ENSMUSG00000043467-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3188740696088466,0.5379005604702051,6,0.2486868962601129,0.4357357561189062,12,3,True,+,0.6233522761415625
ENSMUSG00000030016-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6087595874350709,0.1996601894603625,6,0.3012263813854889,0.341372294714219,12,3,True,+,0.5603408893468494
ENSMUSG00000020102-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.0579771035652448,0.9131317851623264,6,-0.3368421052631579,0.2843293027380751,12,3,True,-,0.5206430338481188
ENSMUSG00000048200-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4058397249567139,0.4246625075613645,6,-0.3152369107522558,0.3182449980182202,12,3,True,-,0.544213478346226
ENSMUSG00000020496-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3,-1.0,0.0,3,-0.0579771035652448,0.9131317851623264,6,-0.2066553081598121,0.5193022970166132,12,3,True,-,0.6790770920930427
ENSMUSG00000022711-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.4928053803045812,0.3206325828658273,6,0.0035026323416917,0.9913803817213171,12,3,True,+,0.9914792695345289
ENSMUSG00000062937-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,1.0,0.0,3,0.6377481392176932,0.1730711102412597,6,0.2697026903102633,0.3965800331472625,12,3,True,+,0.5980715562757618
ENSMUSG00000004040-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5217939320872036,0.2883432338003937,6,-0.4518395720782334,0.1403127704727103,12,3,True,-,0.4084173668760215
ENSMUSG00000039804-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5217939320872036,0.2883432338003937,6,0.1961474111347369,0.5412137259515317,12,3,True,+,0.6938284409996711
ENSMUSG00000006777-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3188740696088466,0.5379005604702051,6,-0.4868658954951507,0.1084428219519148,12,3,True,-,0.3770225557920298
ENSMUSG00000017405-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.1159542071304896,0.826848213385815,6,0.0315236910752255,0.9225248645215404,12,3,True,+,0.9448019800033949
ENSMUSG00000040158-P,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.6377481392176932,0.1730711102412597,6,-0.5044162316251215,0.0944562654306774,12,3,True,-,0.3643101738277924
