n1,n2,edge_dir,FDR
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","3,5-Dimethylphenol-F",1,0.19453604
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",3-Buten-2-one-F,-1,0.633490309
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",3-Deoxyhexitol-F,-1,0.414802605
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",3-Methylvaleric acid-F,-1,0.264801321
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",3-Pyridylcarbinol-F,1,0.859833224
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",4-Hydroxybutanoic acid-F,-1,0.392806588
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",5-Aminovaleric acid-F,-1,0.228223774
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","5-Androsten-17alpha-methyl-3beta,17beta-diol-F",-1,0.416300404
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",8-Hydroxy-5-(hydroxymethyl)quinoline-F,-1,0.498411003
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","9,12-Octadecadienoic acid-F",-1,0.962936025
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",9H-Purin-6-ol-F,-1,0.864965934
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",9-Octadecen-1-ol-F,-1,0.873774218
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",9-Octadecenamide-F,1,0.448409037
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",9-Octadecenoic acid-F,-1,0.257249713
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Acetoacetic acid-F,-1,0.687281768
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Arabinitol-F,1,0.508551733
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Arabinose-F,-1,0.11402164
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Butanedioic acid-F,-1,0.243594675
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane-F",1,0.774240484
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Cyclo(L-prolyl-L-valine)-F,1,0.867532496
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Cyclohexanol-F,-1,0.238960351
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",D-(-)-Fructofuranose-F,1,0.481081779
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",D-(-)-Fructopyranose-F,-1,0.090349902
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",D-Allofuranose-F,1,0.500870408
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Decyl oleate-F,1,0.342825469
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","D-Erythro-Pentitol, 2-deoxy--F",-1,0.343021842
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",D-Fructose-F,-1,0.600155786
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",DL-Phenylalanine-F,1,0.230128368
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Dodecanoic acid-F,-1,0.930387321
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Ethyl alpha-D-glucopyranoside-F,-1,0.841400721
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Glucopyranose-F,-1,0.669452997
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Glycerol tricaprylate-F,1,0.271005117
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","Hexadecanoic acid, methyl ester-F",-1,0.762176042
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Hexanedioic acid-F,-1,0.653154489
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","Hydantoin, 5-hydroxy-F",1,0.198415453
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",L-Isoleucine-F,1,0.484695946
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",L-Threonine-F,1,0.927341955
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",L-Valine-F,1,0.150999366
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Methyl stearate-F,-1,0.784270543
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","N,N-Diethyl-2-aminoethanol-F",-1,0.325219504
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",N-(2-hydroxyethyl)-succinimide-F,1,0.696376365
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",N-Acetyl-L-glutamic acid-F,1,0.698089699
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",N-Methyl-L-proline-F,-1,0.518655548
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Palmitelaidic acid-F,-1,0.484807827
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Pentadecanoic acid-F,-1,0.693118824
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","Pentanoic acid, 4-methyl-2-oxo--F",-1,0.816779997
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",phenoxyethanol-F,1,0.830620666
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Phenylalanine-F,1,0.370257009
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Phthalazin-1-one-F,-1,0.510317904
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Phthalimide-F,1,0.091876636
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","Propanoic acid, 2-methyl-, hexyl ester-F",1,0.608807586
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","Propanoic acid, 2-oxo-F",1,0.643450399
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Protocatechoic acid-F,-1,0.469169192
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Putrescine-F,-1,0.680804236
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Ribitol-F,1,0.77692132
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Ser-Leu-F,1,0.59073218
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P","Stigmast-5-ene, 3beta-F",1,0.259666416
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Suberic acid-F,-1,0.585860766
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Triethanolamine-F,-1,0.595501691
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Undecanoic acid-F,-1,0.359325828
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Urea-F,1,0.180507018
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Valylglycine-F,1,0.556339639
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",Xylazine-F,1,0.372396121
Pentanoic acid-P,3-Aminobutanoic acid-F,-1,0.247697163
Pentanoic acid-P,Deoxyglucose-F,-1,0.749180246
Pentanoic acid-P,L-Lysine-F,-1,0.993709252
Pentanoic acid-P,N-Acetylglucosamine-F,1,0.548399728
Pentanoic acid-P,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy--F",1,0.927157051
Pentanoic acid-P,1-Dodecanol-F,-1,0.293743376
Pentanoic acid-P,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",-1,0.934246214
Pentanoic acid-P,1-Tetradecanol-F,-1,0.574843312
Pentanoic acid-P,"2,3-Dihydroxy-2-methylpropanoic acid-F",1,0.5365601
Pentanoic acid-P,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",-1,0.552652414
Pentanoic acid-P,"2,5-Dimethoxybenzhydrazide-F",1,0.944257458
Pentanoic acid-P,"2,5-Di-tert-butyl-4-hydroxyphenol-F",-1,0.527347865
Pentanoic acid-P,2-Aminobutanoic acid-F,-1,0.679154258
Pentanoic acid-P,2'-Deoxyribolactone-F,-1,0.508382084
Pentanoic acid-P,2-Ethylacetoacetate-F,-1,0.966700561
Pentanoic acid-P,2-Octanol-F,-1,0.438835015
Pentanoic acid-P,2-Palmitoylglycerol-F,1,0.516958739
Pentanoic acid-P,2-tert-Butyl-4-ethylphenol-F,1,0.784533338
Pentanoic acid-P,3-Hydroxybutyric acid-F,1,0.521408437
Pentanoic acid-P,3-Hydroxyisovaleric acid-F,-1,0.368014488
Pentanoic acid-P,4-hydroxy-3-penten-2-one-F,1,0.670008351
Pentanoic acid-P,4-Hydroxybutanoic acid-F,-1,0.737306437
Pentanoic acid-P,5-Aminovaleric acid-F,-1,0.480248015
Pentanoic acid-P,"5-Androsten-17alpha-methyl-3beta,17beta-diol-F",-1,0.526350894
Pentanoic acid-P,8-Hydroxy-5-(hydroxymethyl)quinoline-F,-1,0.777416921
Pentanoic acid-P,9H-Purin-6-ol-F,-1,0.449214694
Pentanoic acid-P,Acetoacetic acid-F,1,0.570885014
Pentanoic acid-P,alpha-L-(-)-Fucopyranose-F,-1,0.150619015
Pentanoic acid-P,alpha-Linolenic acid-F,-1,0.517002461
Pentanoic acid-P,alpha-Tocopheryl acetate-F,-1,0.100795716
Pentanoic acid-P,Anthranilic acid-F,-1,0.415776754
Pentanoic acid-P,Arabinitol-F,1,0.839511321
Pentanoic acid-P,beta-Alanine-F,1,0.84511107
Pentanoic acid-P,beta-D-(-)-Ribopyranose-F,-1,0.307013196
Pentanoic acid-P,Butyl Succinate-F,-1,0.933246181
Pentanoic acid-P,Cinnamic acid-F,1,0.567015498
Pentanoic acid-P,Citric acid-F,1,0.49903703
Pentanoic acid-P,D-(+)-Galactopyranose-F,1,0.734786788
Pentanoic acid-P,"D-(+)-Ribono-1,4-lactone-F",1,0.612027751
Pentanoic acid-P,D-(+)-Talofuranose-F,1,0.914144971
Pentanoic acid-P,D-Allofuranose-F,1,0.97814728
Pentanoic acid-P,Decanoic acid-F,-1,0.258732409
Pentanoic acid-P,Decyl oleate-F,-1,0.119171948
Pentanoic acid-P,Deoxycholic Acid-F,-1,0.629501305
Pentanoic acid-P,d-Erythrotetrofuranose-F,-1,0.652559544
Pentanoic acid-P,Desmethylverapamil-F,-1,0.763438943
Pentanoic acid-P,D-Fructose-F,-1,0.43845184
Pentanoic acid-P,Dihydroxyacetone-F,1,0.629274337
Pentanoic acid-P,"Erythrono-1,4-lactone-F",-1,0.259275245
Pentanoic acid-P,Ethyl alpha-D-glucopyranoside-F,-1,0.802799654
Pentanoic acid-P,"Gluconolactone (3R,4S,5R,6R)-F",-1,0.53350418
Pentanoic acid-P,Glucopyranose-F,-1,0.65374898
Pentanoic acid-P,Glycerol-F,-1,0.40947874
Pentanoic acid-P,"Hexadecanoic acid, 4-hydroxybutyl ester-F",-1,0.464016228
Pentanoic acid-P,"Hydantoin, 5-hydroxy-F",1,0.278425344
Pentanoic acid-P,Hymexazole-F,1,0.75478453
Pentanoic acid-P,l-Leucyl-l-valine-F,1,0.573616046
Pentanoic acid-P,Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside-F,-1,0.161972751
Pentanoic acid-P,Methyl alpha-Arabinofuranoside-F,1,0.802799654
Pentanoic acid-P,Methylmaleic acid-F,-1,0.578135781
Pentanoic acid-P,Monomethyl succinate-F,-1,0.587265932
Pentanoic acid-P,N-Acetyl glucosamine methoxime-F,-1,0.630454882
Pentanoic acid-P,N-Acetyl-L-glutamic acid-F,1,0.753638932
Pentanoic acid-P,Norketamine-F,1,0.857733586
Pentanoic acid-P,Octanoic acid-F,-1,0.173836459
Pentanoic acid-P,Oxalic acid-F,1,0.609062965
Pentanoic acid-P,Pantolactone-F,-1,0.285981095
Pentanoic acid-P,Phenol-F,1,0.941399538
Pentanoic acid-P,phenoxyethanol-F,1,0.923413592
Pentanoic acid-P,Phenylpropanolamine-F,1,0.856311894
Pentanoic acid-P,Phloretic acid-F,-1,0.755615142
Pentanoic acid-P,Phthalazin-1-one-F,-1,0.076627151
Pentanoic acid-P,Pimelic acid-F,-1,0.797057132
Pentanoic acid-P,"Propanoic acid, 2-oxo-F",1,0.938505265
Pentanoic acid-P,Protocatechoic acid-F,-1,0.3348941
Pentanoic acid-P,Pyrrole-2-carboxylic acid-F,1,0.890102105
Pentanoic acid-P,"Stigmast-5-ene, 3beta-F",-1,0.694511179
Pentanoic acid-P,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",1,0.559357069
Pentanoic acid-P,Vanillin-F,-1,0.843216092
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Deoxyglucose-F,-1,0.656287173
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-Asparagine-F,1,0.481826237
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-Glutamine-F,-1,0.521246949
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",17-alpha-Hydroxypregnenolone-F,1,0.145883828
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",1-Hexacosene-F,-1,0.985537809
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",1-Octanol-F,-1,0.19566234
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",-1,0.334603376
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",1,0.885549758
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","2,3,4-Trihydroxybutyric acid-F",-1,0.113456753
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",-1,0.148674311
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","2,5-Dimethoxymandelic acid-F",1,0.043503158
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",2-Butenedioic acid-F,1,0.953545261
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",2'-Deoxyribolactone-F,-1,0.785707491
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",2-Ethylacetoacetate-F,-1,0.046317408
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","2-Pentenedioic acid, 2-hydroxy--F",-1,0.108107374
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",2-tert-Butyl-4-ethylphenol-F,1,0.090288265
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",3-(3-Hydroxyphenyl)propanoic acid-F,-1,0.263984624
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","3,4,5-Trihydroxypentanoic acid-F",1,0.292659388
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-F",1,0.058399399
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","3,5-Dimethylphenol-F",1,0.278425344
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",3-Hexenedioic acid-F,1,0.085239906
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","3-Hydroxy-2,3-dihydromaltol-F",-1,0.155363606
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",3-Hydroxyisovaleric acid-F,-1,0.170538343
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",4-Hydroxyphenyllactic acid-F,1,0.835381031
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",4-Methyl-5-thiazoleethanol-F,-1,0.338279208
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",4-hydroxycyclohexylacetate-F,1,0.612027751
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",6-Hydroxyhexanoic acid-F,-1,0.448045912
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",8-Hydroxy-5-(hydroxymethyl)quinoline-F,-1,0.152271019
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Acetamide, N-(2-butyl)-N-methyl--F",1,0.304094506
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",alpha-L-(-)-Fucopyranose-F,1,0.937663382
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Arabinofuranose, 1,2,3,5-tetrakis-F",-1,0.072338068
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Arabino-Hexonic acid, 2-deoxy-, gamma-lactone-F",-1,0.890396525
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Arabinose-F,-1,0.158997231
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester-F",1,0.259840782
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",beta-Arabinopyranose-F,-1,0.627888491
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",-1,0.63221961
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Campesterol-F,1,0.338176068
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Citric acid-F,1,0.443471851
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",D-(-)-Fructopyranose-F,-1,0.023593405
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","D-(+)-Ribono-1,4-lactone-F",-1,0.348602481
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",D-Allofuranose-F,1,0.499776691
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Decyl oleate-F,1,0.469267148
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","D-Erythro-Pentitol, 2-deoxy--F",-1,0.394259947
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Ethyl alpha-D-glucopyranoside-F,-1,0.043498246
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Ethyl glycolate-F,-1,0.314787741
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Glucopyranose-F,-1,0.632290397
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Glycolic acid-F,-1,0.916970609
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Hexacosanoic acid-F,-1,0.796030617
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Hexanedioic acid-F,-1,0.35088321
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Hexonic acid, 3-deoxy-, gamma-lactone-F",-1,0.197653375
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-(+)-Lactic acid-F,-1,0.393926213
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-(+)-Rhamnopyranose-F,-1,0.596342351
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-5-Oxoproline-F,1,0.616639078
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Levulinic acid-F,-1,0.278425344
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-Fucose-F,-1,0.18960408
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",L-Rhamnose-F,-1,0.295874362
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Malic acid-F,-1,0.223010321
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","N,N-Diethyl-2-aminoethanol-F",-1,0.892608881
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",N-Acetyl-L-glutamic acid-F,1,0.791637098
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Nonadecanoic acid-F,1,0.468021928
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Picolinic acid-F,-1,0.014481038
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Propanoic acid, 2-methyl-, hexyl ester-F",1,0.083573183
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Protocatechoic acid-F,-1,0.650697263
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Pyridoxic acid-F,-1,0.458463333
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Ribitol-F,1,0.8352207
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P","Stigmast-5-ene, 3beta-F",1,0.028926271
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Triethanolamine-F,-1,0.627213656
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Trisaminol-F,-1,0.292609906
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Undecanoic acid-F,-1,0.316314713
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Valylglycine-F,1,0.833148794
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Valylvaline-F,1,0.341567177
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Xylose-F,-1,0.057233261
Pentylone-P,10-Heptadecenoic acid-F,-1,0.082545538
Pentylone-P,Acetohydroxamic acid-F,1,0.291123858
Pentylone-P,L-Asparagine-F,1,0.632290397
Pentylone-P,L-Lysine-F,1,0.393824239
Pentylone-P,Phloroglucinol-F,1,0.551142056
Pentylone-P,"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",1,0.144219628
Pentylone-P,12-Oxooctadecanoate-F,-1,0.860461327
Pentylone-P,13-Docosenamide-F,-1,0.807182236
Pentylone-P,1-Octanol-F,1,0.25139511
Pentylone-P,"1-Propanamine, N,N-diethyl--F",1,0.79357902
Pentylone-P,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",1,0.482581005
Pentylone-P,"2,3,4-Trihydroxybutyric acid-F",1,0.035798298
Pentylone-P,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",1,0.306507086
Pentylone-P,"2,5-Dimethoxybenzhydrazide-F",-1,0.133254413
Pentylone-P,"2,5-Di-tert-butyl-4-hydroxyphenol-F",1,0.19566234
Pentylone-P,2-Ethylacetoacetate-F,1,0.027965532
Pentylone-P,2-Ketobutyric acid-F,1,0.470688109
Pentylone-P,2-Palmitoylglycerol-F,-1,0.485425034
Pentylone-P,2-Piperidinone-F,1,0.286258703
Pentylone-P,3-Amino-2-piperidone-F,1,0.618552442
Pentylone-P,3-Hexenedioic acid-F,-1,0.085545159
Pentylone-P,3-Hydroxybutyric acid-F,-1,0.330144576
Pentylone-P,3-Undecene-F,1,0.878810035
Pentylone-P,4-Aminobenzoic acid-F,-1,0.362300565
Pentylone-P,4-Coumaric acid-F,1,0.236623431
Pentylone-P,4-Hydroxybutanoic acid-F,1,0.831443654
Pentylone-P,"5,8,11-Eicosatrienoic acid-F",1,0.573616046
Pentylone-P,5-Aminovaleric acid-F,1,0.570552608
Pentylone-P,8-Hydroxy-5-(hydroxymethyl)quinoline-F,1,0.124334292
Pentylone-P,9-Octadecen-1-ol-F,-1,0.669207254
Pentylone-P,9-Octadecenamide-F,1,0.598136676
Pentylone-P,9-Octadecenoic acid-F,1,0.195211069
Pentylone-P,Acetoacetic acid-F,1,0.134073693
Pentylone-P,alpha-L-(-)-Fucopyranose-F,-1,0.918785782
Pentylone-P,alpha-Linolenic acid-F,-1,0.95572628
Pentylone-P,Anthranilic acid-F,1,0.242910732
Pentylone-P,"Arabinofuranose, 1,2,3,5-tetrakis-F",1,0.122531604
Pentylone-P,beta-Arabinopyranose-F,-1,0.551112822
Pentylone-P,beta-D-(-)-Ribopyranose-F,1,0.491065982
Pentylone-P,Butanedioic acid-F,1,0.232756406
Pentylone-P,Butyl Succinate-F,1,0.158509243
Pentylone-P,"cis-4,5-Dihydroxy-o-dithiane-F",1,0.688711006
Pentylone-P,Citric acid-F,-1,0.296604275
Pentylone-P,Cyclohexanemethanol-F,1,0.165947968
Pentylone-P,D-(-)-Ribofuranose-F,1,0.155128133
Pentylone-P,Deoxycholic Acid-F,1,0.733675961
Pentylone-P,Deoxyribopyranose-F,-1,0.02697213
Pentylone-P,D-Fucitol-F,-1,0.170252328
Pentylone-P,Dihydroxyacetone-F,1,0.668744042
Pentylone-P,Ethanolamine-F,1,0.215021089
Pentylone-P,Ethyl alpha-D-glucopyranoside-F,1,0.099386867
Pentylone-P,Ethyl glycolate-F,1,0.468356201
Pentylone-P,Glycolic acid-F,-1,0.508611225
Pentylone-P,L-(+)-Lactic acid-F,1,0.731108348
Pentylone-P,L-5-Oxoproline-F,-1,0.662631102
Pentylone-P,L-Fucose-F,1,0.135618557
Pentylone-P,L-Glutamic acid-F,-1,0.697185789
Pentylone-P,l-Leucyl-l-valine-F,-1,0.014039645
Pentylone-P,L-Proline-F,1,0.089067547
Pentylone-P,Menthol-F,1,0.906604903
Pentylone-P,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-F",-1,0.816006094
Pentylone-P,Methylmaleic acid-F,-1,0.06272946
Pentylone-P,N-Ethyldiethanolamine-F,-1,0.959067367
Pentylone-P,Niacin-F,-1,0.122060219
Pentylone-P,Norketamine-F,-1,0.092082181
Pentylone-P,Pantolactone-F,1,0.061725053
Pentylone-P,Phenol-F,1,0.915047636
Pentylone-P,Protocatechoic acid-F,1,0.273707828
Pentylone-P,Putrescine-F,1,0.424595831
Pentylone-P,Pyridoxic acid-F,1,0.466334538
Pentylone-P,Ribonic acid-F,1,0.078928653
Pentylone-P,Sedoheptulose anhydride-F,-1,0.910863224
Pentylone-P,Ser-Leu-F,-1,0.442356757
Pentylone-P,Syringic acid-F,1,0.251843621
Pentylone-P,Thymidine-F,1,0.313933566
Pentylone-P,Tricine-F,1,0.107133074
Pentylone-P,Triethanolamine-F,1,0.92369796
Pentylone-P,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-F",1,0.182440231
Pentylone-P,Urea-F,1,0.926961528
Pentylone-P,Valylvaline-F,-1,0.491065982
Petroselinic acid-P,10-Heptadecenoic acid-F,1,0.223781933
Petroselinic acid-P,Acetohydroxamic acid-F,-1,0.469267148
Petroselinic acid-P,Erythritol-F,-1,0.865574853
Petroselinic acid-P,L-Lysine-F,1,0.938505265
Petroselinic acid-P,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl--F",1,0.36857306
Petroselinic acid-P,1-Octanol-F,-1,0.423520053
Petroselinic acid-P,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",-1,0.567015498
Petroselinic acid-P,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",-1,0.471190988
Petroselinic acid-P,"2,3-Butanediol-F",-1,0.559222449
Petroselinic acid-P,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",-1,0.643450399
Petroselinic acid-P,"2,5-Di-tert-butyl-4-hydroxyphenol-F",-1,0.291778289
Petroselinic acid-P,2-Butenedioic acid-F,1,0.800103217
Petroselinic acid-P,2-Ethylacetoacetate-F,-1,0.452585952
Petroselinic acid-P,2-Hydroxy-3-methylbutyric acid-F,1,0.028660062
Petroselinic acid-P,2-Ketobutyric acid-F,-1,0.612027751
Petroselinic acid-P,"2-Pentenedioic acid, 2-hydroxy--F",-1,0.554868711
