101_DSS,102_DSS,T0.7_DSS,103_DSS,100_DSS,106_DSS,104_DSS,ID,75_DSS,3369_VECPAC,3673_VECPAC,3354_VECPAC,3319_VECPAC,3678_VECPAC,3353_VECPAC,3337_VECPAC,3675_VECPAC,3329_VECPAC,3307_VECPAC,3680_VECPAC,3302_VECPAC,3677_VECPAC,3674_VECPAC,3688_VECPAC,3679_VECPAC,941_LPS,934_LPS,935_LPS,940_LPS
,,1.054808719348354e-05,,,,,1-Tetradecanol-F,,6.3799680352538855e-06,,8.379970012515422e-06,6.029258748765645e-06,4.060200940597134e-06,3.2548715103668688e-06,5.346310822575526e-06,7.053780821325238e-06,4.892517280039451e-06,6.195719989485858e-06,5.404488417593672e-06,3.2548715103668688e-06,4.824168698834687e-06,4.204972701868237e-06,3.993510637437755e-06,1.4500776211059256e-06,2.2786821843590108e-05,1.5023138006759788e-05,1.3139300277277378e-05,
6.064746785512522e-06,1.6634997683936846e-05,,4.160102815174802e-06,3.5284114250543903e-06,4.561994165419624e-06,1.2143831100590792e-05,"2',2,3,6'-Tetramethoxychalcone-F",5.5271362064019945e-06,,,,3.390145491397535e-05,,,,,,0.0001000827545384,,,4.157008035756903e-05,,,,8.608358890077261e-06,,0.0001361039451123,
2.3002267831270523e-05,2.147498437033308e-05,1.3647786235958917e-05,1.4713492912393342e-05,4.3950547188156935e-06,1.0389523267657626e-05,1.35160529853322e-05,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",1.5712157640367622e-05,1.4147287377574096e-05,1.0155997232356115e-05,1.500034223834365e-05,1.234707808805674e-05,1.185895803842346e-05,9.782871268536e-06,1.0620821558699816e-05,1.4275578830208245e-05,8.91178878016954e-06,1.1202664999138725e-05,1.0435167259978e-05,6.4835340690195805e-06,1.2871502161561723e-05,9.841198238582704e-06,1.1476418585063051e-05,6.67648829467256e-06,3.5904306679697744e-05,2.1289514608228615e-05,2.2395648107797876e-05,9.980623081251986e-06
1.1790367430650208e-05,5.250361410877642e-06,7.830005257814369e-06,6.202204494441844e-06,1.2283094544721137e-05,7.830005257814369e-06,5.019531850349988e-06,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",4.631037028103475e-06,4.285824892463443e-06,7.411163384854276e-06,8.13723267435006e-06,1.0326710833809038e-05,7.130834026515903e-06,2.797508392698753e-07,1.5242238489794084e-06,6.572915440251007e-06,1.5365543292194056e-05,4.204972701868237e-06,3.708687676613752e-06,9.11575565424583e-06,1.0594866739571735e-06,7.5656840096351e-07,4.204972701868237e-06,6.27408295725197e-07,6.034563130235955e-05,2.621384154650823e-05,1.6150478282736578e-06,1.2851666336797695e-06
3.268627187811113e-05,2.970671668301444e-05,2.2632295090858327e-05,3.641538415551906e-05,2.268265968366581e-05,1.6792953729878555e-05,2.436307002925116e-05,"2,3,4-Trihydroxybutyric acid-F",1.840242548010774e-05,1.5365543292194056e-05,1.8145783165286223e-05,1.6806733516036798e-05,7.900262314483305e-06,1.0778852401770285e-05,1.1040308477624518e-05,1.2871502161561723e-05,1.1932006955256328e-05,1.825126257942127e-05,1.4444563084082658e-05,1.5561833237917407e-05,2.3629461226985454e-05,1.2768255496444658e-05,1.5855880502191168e-05,1.1347893720169177e-05,1.2414203855034256e-05,1.5770150150179934e-05,4.662089489572254e-06,1.1108658858579164e-05,2.83600203602203e-05
1.7526733275419454e-05,,9.704946581785091e-06,,,,2.1534695554173693e-05,"2,3-Butanediol-F",6.541244802233047e-06,5.601311560210204e-07,2.355667624442488e-06,4.892517280039451e-06,1.128240951081323e-06,1.7822389905926072e-06,3.0433484155440252e-06,2.9188931357302075e-06,3.451649398285719e-06,3.838907268305318e-06,3.32334173050494e-06,2.680847064643316e-06,1.5242238489794084e-06,2.2328191271527273e-06,5.251696931839343e-06,1.6696406259132334e-06,9.540982189462616e-07,7.697062205434122e-06,8.280633464815508e-06,7.486126882586817e-06,1.9383192840030995e-06
2.206483434554881e-05,1.393279199682988e-05,5.0652376081904485e-05,1.8970602266535644e-05,1.4173255998366189e-05,1.8816337440787732e-05,2.092139514350899e-05,"2,3-Dihydroxy-2-methylpropanoic acid-F",2.3077204321855292e-05,1.0778852401770285e-05,1.0620821558699816e-05,,,7.112681932279086e-05,,,,,,,2.832062856085168e-05,3.390145491397535e-05,3.1616497607301085e-06,1.3585756759300332e-05,4.786228592863906e-05,1.5087445303643446e-05,3.12718259383932e-05,2.0930048338659614e-05,6.5438836421960575e-06
9.61432205024026e-06,1.3139572921535198e-05,,5.050446552997043e-06,4.561994165419624e-06,5.976994457161354e-06,2.8599266972824817e-05,"2,3-Dihydroxypropyl icosanoate-F",2.7240409777583607e-05,,,,,,,,,,,,,,,3.0433484155440252e-06,,,,,7.439637344533094e-05
2.9607652130546215e-05,1.570346723404561e-05,9.360263028711664e-05,4.116822187794638e-06,2.484664033988511e-05,1.5487081374959183e-05,,"2,4,6-Tris(1,1-dimethylethyl)-4-methylcyclohexa-2,5-dien-1-one-F",2.173827194001716e-05,,,,,,,,,,,,,,,,,,,,
3.868473704894402e-06,5.376081136488509e-06,,4.681531061450952e-06,2.6411574802650812e-06,4.248725036044306e-06,4.364139980073052e-06,"2,4-Di-tert-butylphenol-F",5.57881337273308e-06,,,2.414684762315199e-05,,1.928136910916207e-05,,,,2.7971670520343615e-05,1.0665728533051415e-05,4.345004654507616e-05,1.6670124926057917e-05,,,2.7971670520343615e-05,,0.000472534763726,,,
1.9337441699452236e-05,2.092139514350899e-05,1.2283094544721137e-05,1.8710032963879787e-05,1.3427383714117782e-05,6.7173371748674375e-06,1.975306229517171e-05,"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",9.564327079280296e-06,8.13723267435006e-06,6.838683640633865e-06,1.0728957563634708e-05,6.572915440251007e-06,1.227050958596087e-05,2.9188931357302075e-06,6.979769416166107e-06,1.0620821558699816e-05,6.101294479028287e-06,1.0090781793674955e-05,1.0665728533051415e-05,4.204972701868237e-06,8.32966123896967e-06,6.334246960659083e-06,4.989975540120855e-06,1.128240951081323e-06,5.158756138369421e-05,1.64960083791884e-05,2.1643036174431583e-05,9.268868110722535e-06
1.114946054461343e-05,1.102560300159499e-05,2.3298025692556636e-05,1.3134303652959803e-05,1.4525385418252723e-05,2.2018711739793877e-05,8.163603001807859e-06,"2,5-Dimethoxybenzhydrazide-F",8.662199689508543e-06,1.296183527434534e-05,1.0728957563634708e-05,9.906362729385416e-06,5.962390865157176e-06,1.309830459546029e-05,1.296183527434534e-05,1.7467951015074844e-05,9.213874226892582e-06,1.3674707895242087e-05,1.6558376670944696e-05,1.5855880502191168e-05,1.2615483742156777e-05,1.4558705444856754e-05,1.945039667301927e-05,1.6054494792383944e-05,1.3355552836233331e-05,1.9261792845315355e-05,2.214010862712192e-05,1.9261792845315355e-05,3.5904306679697744e-05
8.4864720895844e-06,1.2470483618732256e-05,1.9582579481758426e-05,1.8040411809802693e-05,7.330555452571142e-06,1.9337441699452236e-05,1.2392257246835673e-05,"2,5-Dimethoxymandelic acid-F",1.1757822803850252e-05,,,4.345004654507616e-05,2.75920974319075e-05,,,2.5058159326239772e-05,,,4.012561288730162e-05,,5.2620193109722245e-05,,2.75920974319075e-05,,,2.037972573704721e-05,,,2.1834977799224203e-05
6.355597017274777e-06,5.57881337273308e-06,1.4712561679349532e-05,2.7390093885010735e-05,1.361846271992069e-05,1.4525385418252723e-05,4.781488633928806e-06,"2,5-Dimethoxyphenol-F",4.069419579927048e-06,1.227050958596087e-05,1.1932006955256328e-05,1.825126257942127e-05,9.213874226892582e-06,5.153499881227712e-06,8.91178878016954e-06,8.975405167154787e-06,1.5561833237917407e-05,8.52754837063112e-06,1.0435167259978e-05,1.2615483742156777e-05,8.664586869282965e-06,9.575632659392894e-06,1.621220549397703e-05,1.0388217036061963e-05,8.91178878016954e-06,3.1647344176765684e-05,1.2128426444807096e-05,1.5680182502759232e-05,2.1143605220811348e-05
2.595601762143232e-05,1.7288391066718357e-05,1.4060860764688245e-05,2.4095135719223544e-05,2.595601762143232e-05,1.40791570648431e-05,1.6478647465219972e-05,"2,5-Di-tert-butyl-4-hydroxyphenol-F",1.364018777854412e-05,9.663234752463429e-06,6.740618821722773e-06,1.0572238813670336e-05,9.663234752463429e-06,4.4736981628389446e-06,8.32966123896967e-06,6.572915440251007e-06,9.71201344212411e-06,7.307106905725083e-06,9.575632659392894e-06,9.575632659392894e-06,5.5036087935702295e-06,6.267353285256778e-06,8.32966123896967e-06,7.556100302843182e-06,5.061030294190105e-06,2.8126265711123824e-05,1.8277450190145645e-05,2.4944204315232952e-05,1.8484160585226223e-05
3.626250384777477e-05,3.664666164931017e-05,7.953955966237243e-06,7.606760591902746e-05,3.290412426307043e-05,2.736993327458843e-06,3.0716945709673016e-05,"2,6-Di-O-methyl-d-galactopyranose-F",2.576605936152483e-05,2.5902726833547406e-05,,1.16750228775351e-05,,,,,,5.2620193109722245e-05,,5.5536882704780605e-05,8.511103045165092e-07,,4.680031389540245e-07,,2.937539143324575e-08,7.817249984686151e-06,7.439637344533094e-05,9.603791893972332e-06,
6.070650113228141e-07,9.133267560237243e-06,2.5521960019589458e-05,2.215566189036991e-07,1.2797070350176512e-05,1.2992483356046895e-06,6.410432747670929e-06,"2-Allyl-1,4-dimethoxybenzene-F",4.845379026198361e-06,1.8591246095945467e-05,1.8862619276440532e-05,2.75920974319075e-05,1.1760244376352708e-05,1.0262900891441453e-05,1.3961749599710964e-05,1.6806733516036798e-05,1.8383241545773224e-05,1.0913699317503476e-05,1.621220549397703e-05,1.783254620541652e-05,1.0913699317503476e-05,1.319001212318989e-05,1.9005123557686464e-05,1.227050958596087e-05,1.309830459546029e-05,2.847141846008686e-05,1.9511628227902815e-05,2.1834977799224203e-05,3.639191833268272e-05
2.6343094971864535e-05,1.3980535458479832e-05,3.0241295039425454e-05,1.736650170078324e-05,1.2686874670412843e-05,2.1218977200132708e-05,2.436307002925116e-05,2-Amino-4-tert-butylphenol-F,2.257722375381351e-05,,,,,,,4.680031389540245e-07,,,2.4373025423558204e-06,,,,8.664586869282965e-06,2.1495977798260634e-05,,2.735531444564817e-05,2.2583294684846227e-05,1.2072245970380529e-05,
2.67829689286565e-05,3.079034102168166e-05,2.0886291800900666e-05,3.31249127950806e-05,2.847054550051834e-05,2.7493527683238524e-05,3.4461637679166565e-05,2-Aminoadipic acid-F,1.4173255998366189e-05,5.805401985800017e-06,9.18777604581322e-06,5.061030294190105e-06,1.3856208526654547e-05,1.0728957563634708e-05,8.379970012515422e-06,8.074625385414086e-06,1.0728957563634708e-05,5.404488417593672e-06,1.0953974500899492e-05,9.841198238582704e-06,1.0778852401770285e-05,1.0620821558699816e-05,8.379970012515422e-06,9.18777604581322e-06,9.47162724769854e-06,9.107782903386053e-06,7.166386589034193e-06,7.932715454133417e-06,7.31820055108666e-06
2.8907138124728793e-05,3.540592791728589e-05,,2.950858757807799e-05,0.0001247429022167,5.2609755160149965e-05,3.687793914310128e-05,2-Aminobutanoic acid-F,3.5211932400810944e-05,1.928136910916207e-05,2.3887850772886572e-05,,1.0665728533051415e-05,1.0435167259978e-05,2.4839556875137356e-05,9.97740278336511e-06,2.3629461226985454e-05,9.311484054051764e-06,2.869457507807134e-05,3.123124662168535e-05,0.000356127239404,1.79827107792425e-05,1.4558705444856754e-05,1.1281872769247187e-05,9.258704550439152e-06,,,1.514970413027093e-05,4.017807340153954e-05
1.6478647465219972e-05,3.918652043120164e-05,4.558638334540055e-05,4.346491473329062e-05,3.358745976749155e-05,3.131416001425645e-05,2.7192928148823935e-05,2-Butenedioic acid-F,6.533706357604776e-05,2.9259696673225892e-05,4.5543860543956285e-05,2.206122410994635e-05,2.304591577534761e-05,4.5543860543956285e-05,2.6879062833220023e-05,2.12914751205636e-05,3.2541480802974324e-05,2.049905241642875e-05,2.0944208513152994e-05,3.680674354561085e-05,2.6577301920419655e-05,2.7971670520343615e-05,2.620340902249302e-05,2.5058159326239772e-05,2.12914751205636e-05,2.9092428362042667e-05,4.989954409022464e-05,3.889895291349025e-05,3.752981161300483e-05
6.0643910950827014e-05,2.9132075330914097e-06,,1.782040887599989e-05,5.50700113836064e-05,5.441001963542632e-06,2.1983175622159345e-05,"2-Butenoic acid, 2-hydroxy--F",2.257722375381351e-05,,,,,,2.049905241642875e-05,,,,7.112681932279086e-05,,,,,2.5902726833547406e-05,,4.090820967260085e-05,3.685888207214996e-05,3.178944502057086e-05,
5.051490468464879e-07,2.677224729048848e-06,1.6769609861166164e-05,,6.674519908748268e-07,1.9823598736468096e-05,1.844946710483121e-06,"2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",4.3409539482719576e-06,1.5967807379959314e-05,,1.7616001737902115e-05,9.042157442033253e-06,1.5472069966158023e-05,1.0778852401770285e-05,1.0728957563634708e-05,1.979374274563558e-05,1.2208818932674653e-05,1.16750228775351e-05,1.4692668790401846e-05,9.47162724769854e-06,1.6054494792383944e-05,1.3856208526654547e-05,1.2615483742156777e-05,9.18777604581322e-06,6.350101381471725e-05,3.467651619542703e-05,2.626123301650961e-05,1.954234271801049e-05
,,6.036581772471855e-06,,,2.029559696648541e-06,,2'-Deoxyribolactone-F,7.766967961267407e-07,8.511103045165092e-07,1.329476053784694e-06,2.680847064643316e-06,2.013307005113874e-07,2.013307005113874e-07,4.680031389540245e-07,3.392496773917764e-07,1.128240951081323e-06,2.680847064643316e-06,1.329476053784694e-06,8.511103045165092e-07,5.148709247549425e-07,6.892096132425918e-07,6.892096132425918e-07,5.601311560210204e-07,2.6851587212070423e-08,4.149837448191821e-06,8.355607329454319e-07,1.836056416543893e-06,4.638662042987021e-07
1.235586967946416e-05,2.7390093885010735e-05,2.6988523191489027e-05,1.4048979516672418e-05,5.5048923056506085e-06,3.610962354003048e-05,4.7287296916796654e-05,2'-Desoxyuridine-F,3.610962354003048e-05,1.0155997232356115e-05,8.789436112149386e-06,9.47162724769854e-06,1.7188950981714575e-05,1.8723461074844276e-05,2.7185629606634103e-05,1.7062796515113937e-05,8.52754837063112e-06,1.7188950981714575e-05,9.782871268536e-06,6.334246960659083e-06,6.497420543599908e-05,7.556100302843182e-06,8.13723267435006e-06,2.049905241642875e-05,1.825126257942127e-05,6.5438836421960575e-06,2.5522233466767726e-06,6.0356557680024845e-06,3.685888207214996e-05
4.558638334540055e-05,3.192279709744911e-05,3.131416001425645e-05,4.426054320388334e-05,3.540592791728589e-05,1.3851734963653214e-05,2.2632295090858327e-05,2-Ethylacetoacetate-F,2.034878310473378e-05,1.3961749599710964e-05,1.3035304206314098e-05,1.5855880502191168e-05,4.989975540120855e-06,1.1996853279076284e-05,1.2615483742156777e-05,1.6558376670944696e-05,7.130834026515903e-06,1.572011312693568e-05,1.0487570078712236e-05,1.8723461074844276e-05,6.979769416166107e-06,5.739971462712748e-06,1.0620821558699816e-05,6.4835340690195805e-06,7.353224287020933e-06,1.2265130421583652e-05,1.0261147424161163e-05,1.4128713087854016e-05,2.6590830101793257e-05
4.364139980073052e-06,2.8599266972824817e-05,1.6512916230487514e-05,2.736993327458843e-06,1.971852029410025e-06,2.0866190558985658e-05,3.0030604806098397e-05,2-Ethylhexanoic acid-F,2.533614799420995e-05,1.1532250407178815e-05,5.5036087935702295e-06,4.4736981628389446e-06,0.0001936990815429,1.6696406259132334e-06,6.4835340690195805e-06,2.2545498786391935e-05,2.5503480585556884e-06,8.60022333596996e-06,1.6670124926057917e-05,1.4500776211059256e-06,1.6558376670944696e-05,2.355667624442488e-06,1.2265969563571955e-06,6.906010842661122e-06,1.596140527472915e-07,,4.463384885273438e-06,8.608358890077261e-06,4.836203143128063e-06
9.910396127662222e-05,8.887224545724867e-06,,,1.9026758404792984e-05,,,"2-Furanacetaldehyde, tetrahydro-alpha-F",2.533614799420995e-05,,,,,,,,,,,9.311484054051764e-06,,,,1.5855880502191168e-05,,,,,
3.131416001425645e-05,,,3.1411477513772414e-05,3.727730647654299e-05,,2.283130794426248e-05,2-Furoic acid-F,,,,,,,,,,,,,,,,,,,,,
2.3250144469851632e-05,1.5371981451997847e-05,,2.01274101474737e-05,1.4954651554609224e-05,1.9590960745114924e-05,3.559992343376083e-05,2-Hydroxy-2-methylbutyric acid-F,1.657395695721218e-05,1.1760244376352708e-05,1.3466760060806866e-05,9.575632659392894e-06,,,1.572011312693568e-05,1.693009845688965e-05,9.663234752463429e-06,,9.663234752463429e-06,8.52754837063112e-06,4.418146983729302e-06,7.307106905725083e-06,1.2414203855034256e-05,,,,6.228605896150257e-05,5.249080933196315e-05,
3.1141535472581485e-06,3.7798513932929393e-06,6.220703947074165e-05,1.2069064934656574e-05,4.975736036985638e-06,3.3058251089819553e-06,4.160102815174802e-06,2-Hydroxy-3-methylbutyric acid-F,2.677224729048848e-06,,,3.18522214976345e-05,2.0944208513152994e-05,,,2.832062856085168e-05,7.996172237438206e-05,,,5.57539324073144e-06,4.285824892463443e-06,,2.7971670520343615e-05,,2.0666979472325727e-05,0.0001016357414059,,,
1.4110523376017462e-05,1.0090223013501271e-05,1.8431696318303385e-05,3.513634742048339e-05,1.2591543239305175e-05,1.3783187007718076e-05,5.5493801071533804e-06,2-Hydroxy-5-methoxybenzaldehyde-F,5.324556668072494e-06,1.7188950981714575e-05,1.526312974151954e-05,2.1841778363667705e-05,1.0913699317503476e-05,1.1040308477624518e-05,1.1760244376352708e-05,1.4063340123578813e-05,1.630187471995777e-05,1.4444563084082658e-05,1.5472069966158023e-05,1.979374274563558e-05,9.521792448588312e-06,1.2536257033858527e-05,1.4275578830208245e-05,1.526312974151954e-05,1.500034223834365e-05,1.636421583195918e-05,2.5649715426609503e-05,2.41512614558997e-05,1.979564547759212e-05
,5.5493801071533804e-06,8.393320837173485e-06,2.1534695554173693e-05,2.4239294845889594e-06,,,2-Isopropyl-5-methyl-1-heptanol-F,,1.4500776211059256e-06,7.053780821325238e-06,1.0913699317503476e-05,4.591718606998633e-06,5.0013878547349586e-05,5.404488417593672e-06,4.157008035756903e-05,9.97740278336511e-06,2.4373025423558204e-06,6.906010842661122e-06,1.329476053784694e-06,4.060200940597134e-06,7.130834026515903e-06,7.053780821325238e-06,6.334246960659083e-06,2.9188931357302075e-06,1.3966068169517631e-05,4.328965968016459e-05,1.38972320822724e-06,1.38972320822724e-06
4.1974889587643094e-05,3.4461637679166565e-05,2.2733024276473295e-05,6.533706357604776e-05,2.176880498986488e-05,3.210766829580231e-05,3.831383033155565e-05,2-Ketobutyric acid-F,9.910396127662222e-05,4.345004654507616e-05,4.157008035756903e-05,5.2620193109722245e-05,6.838683640633865e-06,3.4796576262333415e-05,2.6577301920419655e-05,9.906362729385416e-06,4.5543860543956285e-05,3.2541480802974324e-05,7.053780821325238e-06,4.892517280039451e-06,2.5058159326239772e-05,3.4796576262333415e-05,3.773422781433982e-05,3.4796576262333415e-05,2.2306934121041924e-05,7.094423427928346e-05,4.090820967260085e-05,3.639191833268272e-05,2.4535257256643036e-05
1.7803565655817185e-05,2.0083090917598144e-05,,1.8710032963879787e-05,1.3763208976609616e-05,1.5022456407224026e-05,1.1151599586724558e-05,2-Ketohexanoic acid-F,1.161057319537282e-05,,,,,,,,,,,,,,,,,,,,0.0002184093386385
2.4966823180455214e-06,3.966370409353838e-06,,1.7015225490899035e-06,9.150901367631356e-07,3.23059920168965e-06,2.4239294845889594e-06,"2-Methyl-4,6-dinitrophenol-F",6.070650113228141e-07,0.0001936990815429,,,,,1.4620042027486713e-05,,,,,,,0.000356127239404,,,,,,,
,1.3307026984933546e-05,,2.1867861568065503e-05,1.7418748926552642e-05,6.1475581464975165e-06,8.73363541373711e-06,2-Octanol-F,5.803970515719202e-06,,,,1.9986426685893328e-05,,,3.18522214976345e-05,3.325545417503186e-05,2.0300517555349247e-05,,,1.227050958596087e-05,,,,,8.671316848159434e-05,5.908290250103023e-05,,
1.7246682269035824e-05,,,1.346120737417283e-05,1.1785389921929095e-05,2.1534695554173693e-05,1.8040411809802693e-05,2-Palmitoylglycerol-F,1.5929672375932095e-05,6.497420543599908e-05,,,,,,5.0013878547349586e-05,6.029258748765645e-06,5.061030294190105e-06,,,,,,0.0001000827545384,,4.307102512362269e-05,,,
2.533614799420995e-05,,3.506076244015584e-05,1.63820550378874e-05,1.3139572921535198e-05,4.016701514005419e-05,2.8971211262882623e-05,"2-Pentenedioic acid, 2-hydroxy--F",4.954047227988588e-05,3.392496773917764e-07,1.1996853279076284e-05,,1.4902948435702968e-05,3.993510637437755e-06,2.008698486329516e-05,1.79827107792425e-05,1.4558705444856754e-05,4.591718606998633e-06,2.2545498786391935e-05,1.579900772525557e-06,9.782871268536e-06,2.4523908347813537e-05,1.0487570078712236e-05,1.4692668790401846e-05,1.2871502161561723e-05,4.583419628296123e-06,1.530841212515444e-06,3.2677213517781227e-06,6.973314190749594e-06
2.283356821562838e-05,2.092139514350899e-05,,3.2520754294336424e-05,3.863927144298118e-05,5.467794719228499e-06,1.8040411809802693e-05,2-Pentenedioic acid-F,4.5914557525236225e-05,,8.074625385414086e-06,,,,,,,,1.1760244376352708e-05,,3.708687676613752e-06,,,1.110920651427007e-05,,2.3773058557190056e-05,,,9.107782903386053e-06
