node1,node2
Top1__CPX,Shoc2__CPX
Top1__CPX,Slain2__CPX
Eeig1__CPX,Acbd4__CPX
Pbx1__CPX,Ildr2__CPX
Pbx1__CPX,Vps13b__CPX
Pbx1__CPX,Secisbp2l__CPX
Pbx1__CPX,Ndufa8__CPX
Pbx1__CPX,Lrp6__CPX
Pbx1__CPX,Rif1__CPX
Pbx1__CPX,Cep290__CPX
Pbx1__CPX,Mia2__CPX
Dstn__CPX,Ildr2__CPX
Dstn__CPX,Itch__CPX
Dstn__CPX,Golm2__CPX
Dstn__CPX,Tmem161b__CPX
Dstn__CPX,Frg1__CPX
Dstn__CPX,Nipbl__CPX
Dstn__CPX,Fhad1__CPX
Dstn__CPX,Zic2__CPX
Dstn__CPX,Baz1b__CPX
Dstn__CPX,Ash1l__CPX
Dstn__CPX,B230219D22Rik__CPX
Dstn__CPX,Rad50__CPX
Dstn__CPX,Camk1d__CPX
Dstn__CPX,Fxr1__CPX
Dstn__CPX,Mansc4__CPX
Dstn__CPX,Cep290__CPX
Dstn__CPX,Kpna3__CPX
Dstn__CPX,Stag2__CPX
Dstn__CPX,Kif21a__CPX
Dstn__CPX,Ube2q2__CPX
Dstn__CPX,Phactr2__CPX
Dstn__CPX,Shoc2__CPX
Ildr2__CPX,Rdx__CPX
Ildr2__CPX,Golm2__CPX
Ildr2__CPX,Synm__CPX
Ildr2__CPX,Tpr__CPX
Ildr2__CPX,Secisbp2l__CPX
Ildr2__CPX,Nkapd1__CPX
Ildr2__CPX,Frg1__CPX
Ildr2__CPX,Nipbl__CPX
Ildr2__CPX,Phf3__CPX
Ildr2__CPX,Fhad1__CPX
Ildr2__CPX,Baz1b__CPX
Ildr2__CPX,Ash1l__CPX
Ildr2__CPX,Lrp6__CPX
Ildr2__CPX,Rad50__CPX
Ildr2__CPX,Rif1__CPX
Ildr2__CPX,Cep290__CPX
Ildr2__CPX,Kif21a__CPX
Ildr2__CPX,Phactr2__CPX
Ildr2__CPX,Ccdc186__CPX
Ildr2__CPX,Cntn1__CPX
Atp6v1f__CPX,Fcho2__CPX
Atp6v1f__CPX,Acbd4__CPX
Atp6v1f__CPX,Mef2a__CPX
Cldn22__CPX,Irak3__CPX
Ube2m__CPX,Cerox1__CPX
Ube2m__CPX,B130034C11Rik__CPX
Rdx__CPX,Golm2__CPX
Rdx__CPX,Nkapd1__CPX
Rdx__CPX,Cep57__CPX
Rdx__CPX,Nipbl__CPX
Rdx__CPX,Brd4__CPX
Rdx__CPX,Enpp5__CPX
Rdx__CPX,Fgfr1op2__CPX
Rdx__CPX,Fhad1__CPX
Rdx__CPX,9530026P05Rik__CPX
Rdx__CPX,Lrp6__CPX
Rdx__CPX,Upf2__CPX
Rdx__CPX,Rad50__CPX
Rdx__CPX,Cep290__CPX
Rdx__CPX,Mpp7__CPX
Rdx__CPX,Ccdc186__CPX
Rdx__CPX,Slain2__CPX
Atp5me__CPX,Jph1__CPX
Atp5me__CPX,Imp3__CPX
Atp5me__CPX,Cxxc4__CPX
Atp5me__CPX,Tmem184c__CPX
Atp5me__CPX,Rad54l2__CPX
Atp5me__CPX,Sytl2__CPX
Atp5me__CPX,Fcho2__CPX
Atp5me__CPX,Stxbp4__CPX
Atp5me__CPX,Mef2a__CPX
Itch__CPX,Golm2__CPX
Itch__CPX,Nipbl__CPX
Itch__CPX,Ash1l__CPX
Itch__CPX,Mafg__CPX
Itch__CPX,Dhx36__CPX
Itch__CPX,B230219D22Rik__CPX
Itch__CPX,Pten__CPX
Itch__CPX,Mansc4__CPX
Itch__CPX,Setbp1__CPX
Itch__CPX,Zfp1007__CPX
Itch__CPX,Kpna3__CPX
Itch__CPX,Stag2__CPX
Itch__CPX,Phactr2__CPX
Itch__CPX,Smarca5__CPX
Golm2__CPX,Tmem161b__CPX
Golm2__CPX,Synm__CPX
Golm2__CPX,Tpr__CPX
Golm2__CPX,Nkapd1__CPX
Golm2__CPX,Frg1__CPX
Golm2__CPX,Nipbl__CPX
Golm2__CPX,Phf3__CPX
Golm2__CPX,Fgfr1op2__CPX
Golm2__CPX,Fhad1__CPX
Golm2__CPX,Ash1l__CPX
Golm2__CPX,B230219D22Rik__CPX
Golm2__CPX,Rad50__CPX
Golm2__CPX,Camk1d__CPX
Golm2__CPX,Fxr1__CPX
Golm2__CPX,Mansc4__CPX
Golm2__CPX,Cep290__CPX
Golm2__CPX,Kif21a__CPX
Golm2__CPX,Phactr2__CPX
Golm2__CPX,Ccdc186__CPX
Golm2__CPX,Shoc2__CPX
Golm2__CPX,Slain2__CPX
Csnk1a1__CPX,Ptges2__CPX
Csnk1a1__CPX,Evi5__CPX
Csnk1a1__CPX,Sh3bgrl__CPX
Csnk1a1__CPX,Slc22a17__CPX
Csnk1a1__CPX,Fgfr1op2__CPX
Csnk1a1__CPX,Pcmtd1__CPX
Csnk1a1__CPX,B230219D22Rik__CPX
Csnk1a1__CPX,Pten__CPX
Csnk1a1__CPX,Mpp7__CPX
Csnk1a1__CPX,Shoc2__CPX
Emc3__CPX,Ptges2__CPX
Emc3__CPX,Nsmf__CPX
Emc3__CPX,Mafg__CPX
Emc3__CPX,Smarca5__CPX
Emc3__CPX,Vps36__CPX
Tmem161b__CPX,Tpr__CPX
Tmem161b__CPX,Nkapd1__CPX
Tmem161b__CPX,Frg1__CPX
Tmem161b__CPX,Fhad1__CPX
Tmem161b__CPX,Zic2__CPX
Tmem161b__CPX,Baz1b__CPX
Tmem161b__CPX,Luzp1__CPX
Tmem161b__CPX,Ash1l__CPX
Tmem161b__CPX,B230219D22Rik__CPX
Tmem161b__CPX,Rad50__CPX
Tmem161b__CPX,Fxr1__CPX
Tmem161b__CPX,Cep290__CPX
Tmem161b__CPX,Pja2__CPX
Tmem161b__CPX,Zfp1007__CPX
Tmem161b__CPX,Stag2__CPX
Tmem161b__CPX,Kif21a__CPX
Tmem161b__CPX,Phactr2__CPX
Tmem161b__CPX,Smarca5__CPX
Tmem161b__CPX,Ccdc186__CPX
Zfp383__CPX,Ap3s2__CPX
Tulp4__CPX,Hip1__CPX
Tulp4__CPX,Mafg__CPX
Tulp4__CPX,Dcaf12l1__CPX
Tulp4__CPX,Dlg4__CPX
Tulp4__CPX,Pja2__CPX
Tulp4__CPX,Fcho2__CPX
Tulp4__CPX,Smarca5__CPX
Tulp4__CPX,Ehd1__CPX
Tulp4__CPX,Vps36__CPX
Gm2445__CPX,Mex3a__CPX
Dennd2c__CPX,Gm4017__CPX
Gm15083__CPX,Osgepl1__CPX
Synm__CPX,Tpr__CPX
Synm__CPX,Frg1__CPX
Synm__CPX,Nipbl__CPX
Synm__CPX,Fhad1__CPX
Synm__CPX,Baz1b__CPX
Synm__CPX,Ash1l__CPX
Synm__CPX,Lrp6__CPX
Synm__CPX,Rif1__CPX
Synm__CPX,Rad54l2__CPX
Synm__CPX,Cep290__CPX
Synm__CPX,Pja2__CPX
Synm__CPX,Kif21a__CPX
Tpr__CPX,Secisbp2l__CPX
Tpr__CPX,Nkapd1__CPX
Tpr__CPX,Frg1__CPX
Tpr__CPX,Clpp__CPX
Tpr__CPX,Nipbl__CPX
Tpr__CPX,Phf3__CPX
Tpr__CPX,Fgfr1op2__CPX
Tpr__CPX,Fhad1__CPX
Tpr__CPX,Efhb__CPX
Tpr__CPX,Baz1b__CPX
Tpr__CPX,Ash1l__CPX
Tpr__CPX,Mafg__CPX
Tpr__CPX,Lrp6__CPX
Tpr__CPX,Qser1__CPX
Tpr__CPX,B230219D22Rik__CPX
Tpr__CPX,Rad50__CPX
Tpr__CPX,Camk1d__CPX
Tpr__CPX,Fxr1__CPX
Tpr__CPX,Rif1__CPX
Tpr__CPX,Cep290__CPX
Tpr__CPX,Fer__CPX
Tpr__CPX,Kif21a__CPX
Tpr__CPX,Phactr2__CPX
Tpr__CPX,Smarca5__CPX
Tpr__CPX,Gtpbp4__CPX
Tpr__CPX,Ccdc186__CPX
Tpr__CPX,Slain2__CPX
Gm42636__CPX,Leprotl1__CPX
Wbp4__CPX,Evi5__CPX
Wbp4__CPX,Clpp__CPX
Wbp4__CPX,Brd4__CPX
Wbp4__CPX,Phf3__CPX
Wbp4__CPX,Luzp1__CPX
Wbp4__CPX,Pcmtd1__CPX
Wbp4__CPX,B230219D22Rik__CPX
Wbp4__CPX,Rad50__CPX
Wbp4__CPX,Dcaf12l1__CPX
Wbp4__CPX,Dlg4__CPX
Wbp4__CPX,Ubc__CPX
Wbp4__CPX,Smarca5__CPX
Gm5141__CPX,Sh3bgrl__CPX
Ptges2__CPX,Snora35__CPX
Ptges2__CPX,Gpr162__CPX
Ptges2__CPX,Ash1l__CPX
Ptges2__CPX,Dlg4__CPX
Ptges2__CPX,Smarca5__CPX
Ptges2__CPX,Ehd1__CPX
Tspan9__CPX,Sh3bgrl__CPX
Tspan9__CPX,Slc22a17__CPX
Tspan9__CPX,Fgfr1op2__CPX
Vps13b__CPX,Secisbp2l__CPX
Vps13b__CPX,Nipbl__CPX
Vps13b__CPX,Ash1l__CPX
Vps13b__CPX,Qser1__CPX
Vps13b__CPX,Dcaf12l1__CPX
Vps13b__CPX,Rif1__CPX
Vps13b__CPX,Cep290__CPX
Vps13b__CPX,Mia2__CPX
Ikzf5__CPX,Frg1__CPX
Ikzf5__CPX,Fhad1__CPX
Ikzf5__CPX,Rad50__CPX
Snora35__CPX,Bcl7a__CPX
Snora35__CPX,Brd4__CPX
Snora35__CPX,Phf3__CPX
Snora35__CPX,Pcmtd1__CPX
Snora35__CPX,B230219D22Rik__CPX
Snora35__CPX,Ccar1__CPX
Kcmf1__CPX,Fhad1__CPX
Secisbp2l__CPX,Nkapd1__CPX
Secisbp2l__CPX,Frg1__CPX
Secisbp2l__CPX,Phf3__CPX
Secisbp2l__CPX,Ash1l__CPX
Secisbp2l__CPX,Lrp6__CPX
Secisbp2l__CPX,Rad50__CPX
Secisbp2l__CPX,Camk1d__CPX
Secisbp2l__CPX,Cep290__CPX
Secisbp2l__CPX,Setbp1__CPX
Setx__CPX,Evi5__CPX
Setx__CPX,Tmem80__CPX
Setx__CPX,Nsg2__CPX
Setx__CPX,Smc4__CPX
Setx__CPX,B230219D22Rik__CPX
Setx__CPX,Pten__CPX
Setx__CPX,Dlg4__CPX
Setx__CPX,Fcho2__CPX
Setx__CPX,Smarca5__CPX
Setx__CPX,Gtpbp4__CPX
Setx__CPX,Mef2a__CPX
Setx__CPX,Vps36__CPX
Rab5a__CPX,Slc22a17__CPX
Rab5a__CPX,Fgfr1op2__CPX
Dpysl4__CPX,Acad9__CPX
Ahcyl2__CPX,Mtrex__CPX
Ahcyl2__CPX,Dcaf12l1__CPX
Ahcyl2__CPX,Dync1h1__CPX
Txnrd2__CPX,Meaf6__CPX
Txnrd2__CPX,Fgl2__CPX
Txnrd2__CPX,Pthlh__CPX
Tnfrsf1b__CPX,Cstf2__CPX
Nkapd1__CPX,Frg1__CPX
Nkapd1__CPX,Clpp__CPX
Nkapd1__CPX,Nipbl__CPX
Nkapd1__CPX,Brd4__CPX
Nkapd1__CPX,Phf3__CPX
Nkapd1__CPX,Enpp5__CPX
Nkapd1__CPX,Fhad1__CPX
Nkapd1__CPX,Luzp1__CPX
Nkapd1__CPX,Ash1l__CPX
Nkapd1__CPX,Dhx36__CPX
Nkapd1__CPX,Qser1__CPX
Nkapd1__CPX,B230219D22Rik__CPX
Nkapd1__CPX,Rad50__CPX
Nkapd1__CPX,Fxr1__CPX
Nkapd1__CPX,Gxylt1__CPX
Nkapd1__CPX,Mansc4__CPX
Nkapd1__CPX,Cep290__CPX
Nkapd1__CPX,Setbp1__CPX
Nkapd1__CPX,Kif21a__CPX
Nkapd1__CPX,Phactr2__CPX
Nkapd1__CPX,Smarca5__CPX
Nkapd1__CPX,Gtpbp4__CPX
Nkapd1__CPX,Ccdc186__CPX
Nkapd1__CPX,Ccar1__CPX
Nkapd1__CPX,Shoc2__CPX
Josd1__CPX,Upf2__CPX
Evi5__CPX,Clpp__CPX
Evi5__CPX,Fgfr1op2__CPX
Evi5__CPX,Smc4__CPX
Evi5__CPX,Pcmtd1__CPX
Evi5__CPX,Mafg__CPX
Evi5__CPX,Qser1__CPX
Evi5__CPX,Cnih2__CPX
Evi5__CPX,Dlg4__CPX
Evi5__CPX,Ubc__CPX
Evi5__CPX,Smarca5__CPX
Evi5__CPX,Vps36__CPX
Jph1__CPX,Zfp654__CPX
Jph1__CPX,Lrp6__CPX
Jph1__CPX,Qser1__CPX
Jph1__CPX,Dcaf12l1__CPX
Jph1__CPX,Ppfibp1__CPX
Jph1__CPX,Mef2a__CPX
Col8a1__CPX,Irak3__CPX
Col8a1__CPX,Dcaf12l1__CPX
Col8a1__CPX,Stxbp4__CPX
Col8a1__CPX,Cntn1__CPX
Uqcc5__CPX,Zfp27__CPX
Cct4__CPX,Mpp7__CPX
Cct4__CPX,Shoc2__CPX
Frg1__CPX,Nipbl__CPX
Frg1__CPX,Phf3__CPX
Frg1__CPX,Fgfr1op2__CPX
Frg1__CPX,Fhad1__CPX
Frg1__CPX,Baz1b__CPX
Frg1__CPX,Ash1l__CPX
Frg1__CPX,Ralgapa2__CPX
Frg1__CPX,Lrp6__CPX
Frg1__CPX,B230219D22Rik__CPX
Frg1__CPX,Rad50__CPX
Frg1__CPX,Camk1d__CPX
Frg1__CPX,Fxr1__CPX
Frg1__CPX,Rif1__CPX
Frg1__CPX,Cep290__CPX
Frg1__CPX,Fer__CPX
Frg1__CPX,Kif21a__CPX
Frg1__CPX,Phactr2__CPX
Frg1__CPX,Ccdc186__CPX
Frg1__CPX,Mia2__CPX
Frg1__CPX,Slain2__CPX
Tmem80__CPX,Zfp1007__CPX
Clpp__CPX,Nipbl__CPX
Clpp__CPX,Phf3__CPX
Clpp__CPX,Fhad1__CPX
Clpp__CPX,Tomm22__CPX
Clpp__CPX,Ash1l__CPX
Clpp__CPX,Dhx36__CPX
Clpp__CPX,B230219D22Rik__CPX
Clpp__CPX,Rad50__CPX
Clpp__CPX,Gxylt1__CPX
Clpp__CPX,Kif21a__CPX
Clpp__CPX,Shoc2__CPX
Myof__CPX,Cerkl__CPX
Sh3bgrl__CPX,Slc22a17__CPX
Sh3bgrl__CPX,Pcmtd1__CPX
Sh3bgrl__CPX,B230219D22Rik__CPX
Sh3bgrl__CPX,Smarca5__CPX
Cep57__CPX,Efhb__CPX
Cep57__CPX,Mia2__CPX
Cep57__CPX,Slain2__CPX
Zfp654__CPX,Sh3bgrl2__CPX
Zfp654__CPX,Fcho2__CPX
Imp3__CPX,Cxxc4__CPX
Imp3__CPX,Tmem184c__CPX
Bcl7a__CPX,Dhx36__CPX
Bcl7a__CPX,Ehd1__CPX
Ndufa8__CPX,Sytl2__CPX
Nipbl__CPX,Brd4__CPX
Nipbl__CPX,Phf3__CPX
Nipbl__CPX,Enpp5__CPX
Nipbl__CPX,Fgfr1op2__CPX
Nipbl__CPX,Fhad1__CPX
Nipbl__CPX,Baz1b__CPX
Nipbl__CPX,9530026P05Rik__CPX
Nipbl__CPX,Ash1l__CPX
Nipbl__CPX,Mafg__CPX
Nipbl__CPX,Dhx36__CPX
Nipbl__CPX,Lrp6__CPX
Nipbl__CPX,Qser1__CPX
Nipbl__CPX,B230219D22Rik__CPX
Nipbl__CPX,Rad50__CPX
Nipbl__CPX,Rif1__CPX
Nipbl__CPX,Gxylt1__CPX
Nipbl__CPX,Cep290__CPX
Nipbl__CPX,Setbp1__CPX
Nipbl__CPX,Kpna3__CPX
Nipbl__CPX,Fer__CPX
Nipbl__CPX,Kif21a__CPX
Nipbl__CPX,Phactr2__CPX
Nipbl__CPX,Smarca5__CPX
Nipbl__CPX,Ccdc186__CPX
Nipbl__CPX,Ccar1__CPX
Nipbl__CPX,Cntn1__CPX
Nipbl__CPX,Slain2__CPX
Brd4__CPX,Phf3__CPX
Brd4__CPX,Tomm22__CPX
Brd4__CPX,Nprl2__CPX
Brd4__CPX,Fer__CPX
Phf3__CPX,Enpp5__CPX
Phf3__CPX,Fgfr1op2__CPX
Phf3__CPX,Fhad1__CPX
Phf3__CPX,Ash1l__CPX
Phf3__CPX,Pcmtd1__CPX
Phf3__CPX,Lrp6__CPX
Phf3__CPX,Qser1__CPX
Phf3__CPX,Cep290__CPX
Phf3__CPX,Fer__CPX
Phf3__CPX,Kif21a__CPX
Phf3__CPX,Phactr2__CPX
Phf3__CPX,Smarca5__CPX
Phf3__CPX,Ccdc186__CPX
Phf3__CPX,Ccar1__CPX
Camsap2__CPX,Dr1__CPX
Clec14a__CPX,Aasdhppt__CPX
Clec14a__CPX,Tm9sf3__CPX
Slc22a17__CPX,Fgfr1op2__CPX
Slc22a17__CPX,Pcmtd1__CPX
Slc22a17__CPX,Dlg4__CPX
Slc22a17__CPX,Ubc__CPX
Slc22a17__CPX,Pja2__CPX
Slc22a17__CPX,Smarca5__CPX
Slc22a17__CPX,Ehd1__CPX
Serp2__CPX,Vangl1__CPX
Serp2__CPX,Dnase1l1__CPX
Ola1__CPX,Nsg2__CPX
Enpp5__CPX,Fhad1__CPX
Enpp5__CPX,Luzp1__CPX
Enpp5__CPX,Ash1l__CPX
Enpp5__CPX,Qser1__CPX
Enpp5__CPX,Cep290__CPX
Enpp5__CPX,Fer__CPX
Enpp5__CPX,Gtpbp4__CPX
Enpp5__CPX,Ccdc186__CPX
Enpp5__CPX,Shoc2__CPX
Zfp27__CPX,Cerkl__CPX
Fgfr1op2__CPX,Fhad1__CPX
Fgfr1op2__CPX,Smc4__CPX
Fgfr1op2__CPX,Ash1l__CPX
Fgfr1op2__CPX,Mafg__CPX
Fgfr1op2__CPX,Qser1__CPX
Fgfr1op2__CPX,B230219D22Rik__CPX
Fgfr1op2__CPX,Rif1__CPX
Fgfr1op2__CPX,Cep290__CPX
Fgfr1op2__CPX,Mpp7__CPX
Fgfr1op2__CPX,Phactr2__CPX
Fgfr1op2__CPX,Gtpbp4__CPX
Fgfr1op2__CPX,Ccdc186__CPX
Fgfr1op2__CPX,Shoc2__CPX
Hip1__CPX,Luzp1__CPX
Nsg2__CPX,Ganab__CPX
Nsg2__CPX,Pja2__CPX
Nsg2__CPX,Zfp1007__CPX
Dlgap4__CPX,Spata13__CPX
Ofd1__CPX,Zbtb11os1__CPX
Fhad1__CPX,Efhb__CPX
Fhad1__CPX,Baz1b__CPX
Fhad1__CPX,Ash1l__CPX
Fhad1__CPX,Qser1__CPX
Fhad1__CPX,B230219D22Rik__CPX
Fhad1__CPX,Rad50__CPX
Fhad1__CPX,Camk1d__CPX
Fhad1__CPX,Fxr1__CPX
Fhad1__CPX,Rif1__CPX
Fhad1__CPX,Mansc4__CPX
Fhad1__CPX,Cep290__CPX
Fhad1__CPX,Pja2__CPX
Fhad1__CPX,Fer__CPX
Fhad1__CPX,Kif21a__CPX
Fhad1__CPX,Phactr2__CPX
Fhad1__CPX,Smarca5__CPX
Fhad1__CPX,Gtpbp4__CPX
Fhad1__CPX,Ccdc186__CPX
Fhad1__CPX,Shoc2__CPX
Fhad1__CPX,Slain2__CPX
Tomm22__CPX,Dhx36__CPX
Tomm22__CPX,Fer__CPX
Zic2__CPX,Rad50__CPX
Zic2__CPX,Fxr1__CPX
Zic2__CPX,Kpna3__CPX
Zic2__CPX,Stag2__CPX
Zic2__CPX,Kif21a__CPX
Zic2__CPX,Phactr2__CPX
Efhb__CPX,Slain2__CPX
Gpr162__CPX,Rad54l2__CPX
Gpr162__CPX,Vps36__CPX
Baz1b__CPX,Ash1l__CPX
Baz1b__CPX,Lrp6__CPX
Baz1b__CPX,B230219D22Rik__CPX
Baz1b__CPX,Rad50__CPX
Baz1b__CPX,Fxr1__CPX
Baz1b__CPX,Rif1__CPX
Baz1b__CPX,Mansc4__CPX
Baz1b__CPX,Cep290__CPX
Baz1b__CPX,Fer__CPX
Baz1b__CPX,Kif21a__CPX
Baz1b__CPX,Gtpbp4__CPX
Baz1b__CPX,Slain2__CPX
Luzp1__CPX,Ash1l__CPX
Luzp1__CPX,Pcmtd1__CPX
Luzp1__CPX,Mafg__CPX
Luzp1__CPX,Dhx36__CPX
Luzp1__CPX,Qser1__CPX
Luzp1__CPX,B230219D22Rik__CPX
Luzp1__CPX,Rad50__CPX
Luzp1__CPX,Fxr1__CPX
Luzp1__CPX,Rif1__CPX
Luzp1__CPX,Cep290__CPX
Luzp1__CPX,Pja2__CPX
Luzp1__CPX,Zfp1007__CPX
Luzp1__CPX,Kif21a__CPX
Luzp1__CPX,Phactr2__CPX
Luzp1__CPX,Smarca5__CPX
Luzp1__CPX,Gtpbp4__CPX
Luzp1__CPX,Ccdc186__CPX
Smc4__CPX,Mafg__CPX
Smc4__CPX,Dlg4__CPX
Smc4__CPX,Ubc__CPX
Smc4__CPX,Mpp7__CPX
Smc4__CPX,Zfp1007__CPX
Smc4__CPX,Smarca5__CPX
Tnfsf13os__CPX,Kif22__CPX
Zfp217__CPX,Dnase1l1__CPX
Fzr1__CPX,Ide__CPX
Fzr1__CPX,Tmem184c__CPX
Cebpd__CPX,Rab5c__CPX
9530026P05Rik__CPX,Mpp7__CPX
9530026P05Rik__CPX,Sytl2__CPX
Rab5c__CPX,Ilvbl__CPX
Rab5c__CPX,Tmem184c__CPX
2810021J22Rik__CPX,Ide__CPX
Rnasel__CPX,Gm15587__CPX
Ash1l__CPX,Mafg__CPX
Ash1l__CPX,Dhx36__CPX
Ash1l__CPX,Lrp6__CPX
Ash1l__CPX,Qser1__CPX
Ash1l__CPX,B230219D22Rik__CPX
Ash1l__CPX,Rad50__CPX
Ash1l__CPX,Camk1d__CPX
Ash1l__CPX,Fxr1__CPX
Ash1l__CPX,Rif1__CPX
Ash1l__CPX,Mansc4__CPX
Ash1l__CPX,Cep290__CPX
Ash1l__CPX,Pja2__CPX
Ash1l__CPX,Fer__CPX
Ash1l__CPX,Kif21a__CPX
Ash1l__CPX,Ube2q2__CPX
Ash1l__CPX,Phactr2__CPX
Ash1l__CPX,Smarca5__CPX
Ash1l__CPX,Gtpbp4__CPX
Ash1l__CPX,Ccdc186__CPX
Ash1l__CPX,Ccar1__CPX
Ash1l__CPX,Shoc2__CPX
Ash1l__CPX,Slain2__CPX
A430108G06Rik__CPX,Polr1c__CPX
Ide__CPX,Perm1__CPX
Zbtb11os1__CPX,Lgr4__CPX
Zbtb11os1__CPX,Pthlh__CPX
Zbtb11os1__CPX,Serpinb8__CPX
2410124H12Rik__CPX,Perm1__CPX
Pcmtd1__CPX,Mafg__CPX
Pcmtd1__CPX,Dhx36__CPX
Pcmtd1__CPX,B230219D22Rik__CPX
Pcmtd1__CPX,Cnih2__CPX
Pcmtd1__CPX,Dlg4__CPX
Pcmtd1__CPX,Ubc__CPX
Pcmtd1__CPX,Pja2__CPX
Pcmtd1__CPX,Zfp1007__CPX
Pcmtd1__CPX,Smarca5__CPX
Pcmtd1__CPX,Gtpbp4__CPX
Pcmtd1__CPX,Ehd1__CPX
Pcmtd1__CPX,Vps36__CPX
Mafg__CPX,B230219D22Rik__CPX
Mafg__CPX,Rad50__CPX
Mafg__CPX,Rif1__CPX
Mafg__CPX,Dlg4__CPX
Mafg__CPX,Ubc__CPX
Mafg__CPX,Pja2__CPX
Mafg__CPX,Sytl2__CPX
Mafg__CPX,Kif21a__CPX
Mafg__CPX,Phactr2__CPX
Mafg__CPX,Smarca5__CPX
Mafg__CPX,Gtpbp4__CPX
Mafg__CPX,Ccdc186__CPX
Mafg__CPX,Vps36__CPX
Ralgapa2__CPX,Mpp7__CPX
Dhx36__CPX,Qser1__CPX
Dhx36__CPX,Fxr1__CPX
Dhx36__CPX,Gxylt1__CPX
Dhx36__CPX,Mansc4__CPX
Dhx36__CPX,Ccdc186__CPX
Ilvbl__CPX,Ubc__CPX
Ilvbl__CPX,Ganab__CPX
Ilvbl__CPX,Zfp1007__CPX
Lrp6__CPX,Rif1__CPX
Lrp6__CPX,Cep290__CPX
Lrp6__CPX,Cntn1__CPX
Lrp6__CPX,Mia2__CPX
Entpd6__CPX,Xaf1__CPX
Qser1__CPX,B230219D22Rik__CPX
Qser1__CPX,Rad50__CPX
Qser1__CPX,Camk1d__CPX
Qser1__CPX,Cep290__CPX
Qser1__CPX,Pja2__CPX
Qser1__CPX,Phactr2__CPX
Qser1__CPX,Ccar1__CPX
Dnajc13__CPX,Gxylt1__CPX
Parvg__CPX,Smurf1__CPX
B230219D22Rik__CPX,Rad50__CPX
B230219D22Rik__CPX,Fxr1__CPX
B230219D22Rik__CPX,Rif1__CPX
B230219D22Rik__CPX,Mansc4__CPX
B230219D22Rik__CPX,Cep290__CPX
B230219D22Rik__CPX,Setbp1__CPX
B230219D22Rik__CPX,Pja2__CPX
B230219D22Rik__CPX,Zfp1007__CPX
B230219D22Rik__CPX,Fer__CPX
B230219D22Rik__CPX,Stag2__CPX
B230219D22Rik__CPX,Kif21a__CPX
B230219D22Rik__CPX,Ube2q2__CPX
B230219D22Rik__CPX,Phactr2__CPX
B230219D22Rik__CPX,Smarca5__CPX
B230219D22Rik__CPX,Gtpbp4__CPX
B230219D22Rik__CPX,Ccdc186__CPX
B230219D22Rik__CPX,Shoc2__CPX
B230219D22Rik__CPX,Slain2__CPX
B230219D22Rik__CPX,Vps36__CPX
Upf2__CPX,Errfi1__CPX
Upf2__CPX,Dynll1__CPX
Ric3__CPX,Ubc__CPX
Ric3__CPX,Stxbp4__CPX
Rad50__CPX,Fxr1__CPX
Rad50__CPX,Rif1__CPX
Rad50__CPX,Cep290__CPX
Rad50__CPX,Pja2__CPX
Rad50__CPX,Kif21a__CPX
Rad50__CPX,Phactr2__CPX
Rad50__CPX,Smarca5__CPX
Rad50__CPX,Gtpbp4__CPX
Rad50__CPX,Ccdc186__CPX
Rad50__CPX,Slain2__CPX
Camk1d__CPX,Fxr1__CPX
Camk1d__CPX,Mansc4__CPX
Camk1d__CPX,Kif21a__CPX
Fxr1__CPX,Mansc4__CPX
Fxr1__CPX,Cep290__CPX
Fxr1__CPX,Setbp1__CPX
Fxr1__CPX,Pja2__CPX
Fxr1__CPX,Stag2__CPX
Fxr1__CPX,Kif21a__CPX
Fxr1__CPX,Ube2q2__CPX
Fxr1__CPX,Phactr2__CPX
Fxr1__CPX,Ccdc186__CPX
Fxr1__CPX,Shoc2__CPX
Dcaf12l1__CPX,Dlg4__CPX
Dcaf12l1__CPX,Pja2__CPX
Dcaf12l1__CPX,Dync1h1__CPX
Dcaf12l1__CPX,Fcho2__CPX
Dcaf12l1__CPX,Fam98b__CPX
Npat__CPX,Sin3a__CPX
Npat__CPX,Sytl2__CPX
Vps37d__CPX,Id1__CPX
Acad9__CPX,Vmp1__CPX
C130021I20Rik__CPX,Dcxr__CPX
Pten__CPX,Dlg4__CPX
Pten__CPX,Phactr2__CPX
Pten__CPX,Mef2a__CPX
Sulf2__CPX,Slc25a20__CPX
Sin3a__CPX,Ube2q2__CPX
Sin3a__CPX,Shoc2__CPX
Shfl__CPX,Abitram__CPX
Shfl__CPX,Slain2__CPX
Ptk2b__CPX,Erbin__CPX
Ptk2b__CPX,Ganab__CPX
Ptk2b__CPX,Dync1h1__CPX
Ptk2b__CPX,Src__CPX
Ptk2b__CPX,Acbd4__CPX
Rif1__CPX,Cep290__CPX
Rif1__CPX,Kif21a__CPX
Rif1__CPX,Phactr2__CPX
Rif1__CPX,Smarca5__CPX
Rif1__CPX,Gtpbp4__CPX
Rif1__CPX,Mia2__CPX
Ccpg1__CPX,Ganab__CPX
Nprl2__CPX,Zfp300__CPX
Dlg4__CPX,Ubc__CPX
Dlg4__CPX,Pja2__CPX
Dlg4__CPX,Sytl2__CPX
Dlg4__CPX,Fcho2__CPX
Dlg4__CPX,Smarca5__CPX
Dlg4__CPX,Ehd1__CPX
Dlg4__CPX,Mef2a__CPX
Ubc__CPX,Pja2__CPX
