n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count
ENSMUSG00000000093-B,2-Ethyl-1-butanol,,,0,,,2,0.5,0.6666666666666667,3,0.0,1.0,5,1
ENSMUSG00000000093-B,2-Ethylhexanoic acid,0.5,0.6666666666666667,3,0.0,1.0,3,0.4058397249567139,0.4246625075613645,6,0.3639666863422189,0.2448043049954754,12,3
ENSMUSG00000000093-B,2-Furoic acid,-1.0,0.0,3,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,-0.1463414634146341,0.6866460813388151,10,3
ENSMUSG00000000093-B,2-Hexanol,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.316227766016838,0.683772233983162,4,0.024390243902439,0.9466780693739985,10,3
ENSMUSG00000000093-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.0,1.0,3,,,2,0.7826908981308054,0.065703848071589,6,0.0970041580700699,0.7766159249022375,11,2
ENSMUSG00000000093-B,2-Hydroxy-3-methylbutyric acid,,,2,0.5,0.6666666666666667,3,0.4857142857142857,0.3287230320699709,6,0.2374429223744292,0.4820382889788656,11,2
ENSMUSG00000000093-B,"2-Methyl-1,3-butanediol",1.0,0.0,3,0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,0.0884990406755985,0.7844677582797291,12,3
ENSMUSG00000000093-B,2-Methyl-3-pentanol,,,0,,,2,0.6,0.2847569798652937,5,0.7500000000000002,0.0521814004570577,7,1
ENSMUSG00000000093-B,"2-Methylcyclohexanol, (Z)",-0.5,0.6666666666666667,3,0.0,1.0,3,0.8406680016960503,0.0360575728451592,6,0.0796491366080387,0.8056370073998447,12,3
ENSMUSG00000000093-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,,0,,,2,0.3999999999999999,0.6,4,-0.3714285714285715,0.4684781341107871,6,1
ENSMUSG00000000093-B,2-Naphthol,-0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.2942449431682498,0.5713704615752552,6,-0.1707757065577012,0.5956510936771399,12,3
ENSMUSG00000000093-B,2-Pentadecanone,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.7589709258986453,0.0801412280583238,6,0.0071053449633241,0.9825153671256008,12,3
ENSMUSG00000000093-B,2-Propyl-1-pentanol,,,2,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.2990867579908676,0.3716131875613516,11,2
ENSMUSG00000000093-B,2-Pyrrolidone-5-carboxylic acid,-0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,-0.0285714285714285,0.9571545189504372,6,0.1053739448894412,0.7444823287680558,12,3
ENSMUSG00000000093-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.5,0.6666666666666667,3,1.0,0.0,3,-0.0857142857142857,0.8717434402332361,6,0.3052631578947368,0.3346183238412898,12,3
ENSMUSG00000000093-B,3-(4-Methoxyphenyl)coumarin,,,1,,,0,-0.5,0.6666666666666667,3,0.0,1.0,4,1
ENSMUSG00000000093-B,"3,4-Dihydroxybenzaldehyde",0.5,0.6666666666666667,3,,,0,,,0,0.5,0.6666666666666667,3,1
ENSMUSG00000000093-B,"3,4-Methylenedioxyamphetamine",0.5,0.6666666666666667,3,,,1,0.7999999999999999,0.2,4,0.6144578313253012,0.1050370355368784,8,2
ENSMUSG00000000093-B,"3,5-Dimethylphenol",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,1.0,1.4042654220543672e-24,5,-0.0502283105022831,0.883401524886546,11,3
ENSMUSG00000000093-B,3-Amino-5-methylisoxazole,,,2,0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,0.3972602739726028,0.2263491978081304,11,2
ENSMUSG00000000093-B,3-Aminobenzoic acid,,,2,0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,0.1184513323703333,0.7286875040111365,11,2
ENSMUSG00000000093-B,3-Buten-2-one,-1.0,0.0,3,0.5,0.6666666666666667,3,0.7142857142857143,0.1107871720116617,6,0.0770579115172181,0.8118586763333357,12,3
ENSMUSG00000000093-B,3-Heptanol,0.5,0.6666666666666667,3,-1.0,0.0,3,0.0869656553478672,0.8698803787001028,6,-0.0861161259635849,0.7901551838859111,12,3
ENSMUSG00000000093-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,1,0.1999999999999999,0.747060078104662,5,0.1428571428571428,0.7871720116618075,6,1
ENSMUSG00000000093-B,3-Methyl-3-buten-1-ol,,,2,,,2,0.1999999999999999,0.8,4,0.3212180205871497,0.4378632923963502,8,1
ENSMUSG00000000093-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.1159542071304896,0.826848213385815,6,-0.0913885418389064,0.7775842225046944,12,3
ENSMUSG00000000093-B,4-Aminobutanoic acid,1.0,0.0,3,-0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,0.1961474111347369,0.5412137259515317,12,3
ENSMUSG00000000093-B,4-Methoxyphenol,-0.5,0.6666666666666667,3,,,1,0.3999999999999999,0.6,4,0.1686746987951807,0.6896824757514948,8,2
ENSMUSG00000000093-B,4-Methylvaleric acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6,0.2847569798652937,5,0.0410023842820384,0.9047248643018936,11,3
ENSMUSG00000000093-B,4-Oxohexanoic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,-0.0303030303030303,0.9337729580941466,10,3
ENSMUSG00000000093-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,0.7999999999999999,0.2,4,0.7999999999999999,0.2,4,1
ENSMUSG00000000093-B,5-Azacytosine,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3478626213914691,0.4992532181146331,6,0.0457749316546415,0.88766487984079,12,3
ENSMUSG00000000093-B,"5-Chlorovaleric acid, nonyl ester",-0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,-0.10369084554799,0.7484462342940936,12,3
ENSMUSG00000000093-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-0.5,0.6666666666666667,3,,,2,1.0,0.0,4,0.0418413704377861,0.9148857180816652,9,2
ENSMUSG00000000093-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,1,,,2,-0.2898855178262242,0.5773517870348748,6,-0.1050420168067227,0.7879680092183514,9,1
ENSMUSG00000000093-B,"5-Nonanol, tert-butyldimethylsilyl ether",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.9710083124552245,0.0012485929031976,6,0.2323958068620263,0.4673211624354089,12,3
ENSMUSG00000000093-B,5-Oxohexanoic Acid,0.5,0.6666666666666667,3,-1.0,0.0,3,0.9276336570439176,0.0076658441874731,6,0.1228070175438596,0.7037749814028382,12,3
ENSMUSG00000000093-B,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5797710356524484,0.227783956715016,6,-0.1157894736842105,0.7200821233799304,12,3
ENSMUSG00000000093-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.0,1.0,3,0.0,1.0,3,0.6000000000000001,0.3999999999999999,4,0.2892650038014319,0.4175739309548886,10,3
ENSMUSG00000000093-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol",,,1,,,2,-0.3999999999999999,0.6,4,0.3243374865704013,0.4778854797399313,7,1
ENSMUSG00000000093-B,6-Methyluracil,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.1159542071304896,0.826848213385815,6,0.345072561704221,0.2719744909858301,12,3
ENSMUSG00000000093-B,6-Nitroveratryl alcohol,,,1,,,1,0.5,0.6666666666666667,3,0.6668859288553503,0.2188939813132315,5,1
ENSMUSG00000000093-B,6-Oxoheptanoic acid,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.7714285714285715,0.0723965014577259,6,0.4154955334805926,0.1791908763667568,12,3
ENSMUSG00000000093-B,7-Hydroxy-4-(methoxymethyl)coumarin,,,1,,,0,0.5,0.6666666666666667,3,0.1999999999999999,0.8,4,1
ENSMUSG00000000093-B,8-Methylnonanoic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2898855178262242,0.5773517870348748,6,0.1177506212155141,0.7155137613197837,12,3
ENSMUSG00000000093-B,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester",,,2,,,0,0.3,0.6238376647810728,5,0.3243374865704013,0.4778854797399313,7,1
ENSMUSG00000000093-B,Acetic acid,0.0,1.0,3,,,3,-0.1234426799696735,0.8157764957024014,6,0.0673542427043628,0.8352439485585996,12,2
ENSMUSG00000000093-B,Aceturic acid,-1.0,0.0,3,,,2,0.0857142857142857,0.8717434402332361,6,0.319634703196347,0.3379736797637459,11,2
ENSMUSG00000000093-B,Aconitic acid,-1.0,0.0,3,0.5,0.6666666666666667,3,0.5507824838698261,0.2573693316225744,6,-0.1458701725505622,0.6510140333137998,12,3
ENSMUSG00000000093-B,Adenine,,,1,0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.2857156055296304,0.423567783826546,10,2
ENSMUSG00000000093-B,Adipoyl-L-carnitine,,,1,,,2,0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,1
ENSMUSG00000000093-B,alpha-Hydroxyisobutyric acid,,,0,,,2,0.4285714285714286,0.3965014577259474,6,0.5714285714285715,0.1389599571607066,8,1
ENSMUSG00000000093-B,Allylescaline,-0.5,0.6666666666666667,3,-1.0,0.0,3,0.1765469659009499,0.7379309324353432,6,0.0230509498039476,0.9433132228729748,12,3
ENSMUSG00000000093-B,Aniline,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.0333919672103696,0.9179465033724624,12,3
ENSMUSG00000000093-B,Azelaic acid,1.0,0.0,3,0.5,0.6666666666666667,3,0.0579771035652448,0.9131317851623264,6,0.3268897842699347,0.2996866888427383,12,3
ENSMUSG00000000093-B,"Benzaldehyde, 2,5-dimethoxy",0.0,1.0,3,,,3,0.0,1.0,6,0.1954651572027912,0.5426496537526846,12,2
ENSMUSG00000000093-B,"Benzene, 1,4-dimethoxy",0.0,1.0,3,0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.4165208541504007,0.1780109621763105,12,3
ENSMUSG00000000093-B,Benzeneacetic acid,,,2,,,0,0.5,0.6666666666666667,3,-0.0999999999999999,0.8728885715695383,5,1
ENSMUSG00000000093-B,Benzenepropanoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.4413674147523747,0.3809392104771887,6,-0.0831890982350626,0.797154130449654,12,3
ENSMUSG00000000093-B,"Benzenesulfonamide, N-butyl",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8116794499134279,0.0498575851013403,6,0.0263620793766076,0.9351846470687308,12,3
ENSMUSG00000000093-B,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.3478626213914691,0.4992532181146331,6,0.2376775297452542,0.4569660385255192,12,3
ENSMUSG00000000093-B,"Benzoic acid, methyl ester",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2571428571428572,0.6227871720116618,6,0.3852895575860904,0.2161467595399851,12,3
ENSMUSG00000000093-B,Benzoic Acid,-0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,-0.4553825555391871,0.3641432519429783,6,-0.2268917024701265,0.478227221052605,12,3
ENSMUSG00000000093-B,Benzophenone,,,2,-0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,-0.0410023842820384,0.9047248643018936,11,2
ENSMUSG00000000093-B,Benzyl alcohol,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5428571428571429,0.2657026239067055,6,0.0706731429790716,0.8272308685863995,12,3
ENSMUSG00000000093-B,Biphenyl,1.0,0.0,3,-0.5,0.6666666666666667,3,0.5428571428571429,0.2657026239067055,6,0.290494758577533,0.3596796659731931,12,3
ENSMUSG00000000093-B,Butachlor ESA,,,2,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.0836827408755723,0.8305146353314997,9,2
ENSMUSG00000000093-B,Butanedioic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,0.1527649167114685,0.6355100706644323,12,3
ENSMUSG00000000093-B,Butylmethylamine,0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,-0.8285714285714287,0.0415626822157433,6,-0.362199857767742,0.2472744083527657,12,3
ENSMUSG00000000093-B,Butyric Acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.4928053803045811,0.3206325828658273,6,0.260564995572575,0.4133800226067595,12,3
ENSMUSG00000000093-B,Cholesterol,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,-0.0595447498087594,0.8541546246233473,12,3
ENSMUSG00000000093-B,Citramalic acid,0.0,1.0,3,0.5,0.6666666666666667,3,-0.0512989176042577,0.934712848108234,5,-0.1899318473995676,0.5759124979442054,11,3
ENSMUSG00000000093-B,Crotonic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8196885999705371,0.0458371412324531,6,0.5185257765656842,0.084132974060975,12,3
ENSMUSG00000000093-B,Curcumin,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,-0.0017543859649122,0.9956825835074268,12,3
ENSMUSG00000000093-B,Cyclobutylamine,-0.5,0.6666666666666667,3,1.0,0.0,3,-0.1449427589131121,0.7841083696021083,6,0.2000078319268528,0.5331189899010528,12,3
ENSMUSG00000000093-B,Cycloheptanol,-1.0,0.0,3,0.5,0.6666666666666667,3,0.2319084142609793,0.658373571260927,6,-0.1880494995531345,0.558359151895615,12,3
ENSMUSG00000000093-B,"Cyclohexanone, 3,3,5-trimethyl",-0.5,0.6666666666666667,3,1.0,0.0,3,0.3,0.6238376647810728,5,0.3325748947320898,0.3176478222527002,11,3
ENSMUSG00000000093-B,Cyclooctylamine,-0.5,0.6666666666666667,3,1.0,0.0,3,-0.1428571428571428,0.7871720116618075,6,0.1602122607912454,0.6189132741610306,12,3
ENSMUSG00000000093-B,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6957252427829382,0.1247893374402868,6,-0.1634448921349673,0.6117591729856616,12,3
ENSMUSG00000000093-B,"Cytosine, N-(tert-butyldimethylsilyl)-",0.0,1.0,3,0.5,0.6666666666666667,3,0.8285714285714287,0.0415626822157433,6,0.0123023037090835,0.9697309080351236,12,3
ENSMUSG00000000093-B,Diacetyl monoxime,-0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,0.1587323805813319,0.622198585200306,12,3
ENSMUSG00000000093-B,Diethylamine,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2029198624783569,0.6997979681570189,6,0.1915644434700155,0.5508898916861353,12,3
ENSMUSG00000000093-B,DL-Glyceraldehyde,-0.8660254037844387,0.3333333333333332,3,0.0,1.0,3,0.1428571428571428,0.7871720116618075,6,0.109543371617561,0.7346874735757535,12,3
ENSMUSG00000000093-B,DL-p-Hydroxyphenyllactic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6668859288553501,0.2188939813132316,5,0.2123287671232877,0.530790395156169,11,3
ENSMUSG00000000093-B,"Dodecanoic acid, 1-methylethyl ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8285714285714287,0.0415626822157433,6,0.014059775667524,0.9654088887686972,12,3
ENSMUSG00000000093-B,Dodecanoic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7714285714285715,0.0723965014577259,6,0.2874819781639678,0.3649104914360221,12,3
ENSMUSG00000000093-B,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.4928053803045811,0.3206325828658273,6,-0.1247805090492761,0.6992092836599385,12,3
ENSMUSG00000000093-B,Durapan,,,1,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.0424242424242424,0.907363817812816,10,2
ENSMUSG00000000093-B,"Erythrono-1,4-lactone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,-0.1610682540295894,0.6170158960308474,12,3
ENSMUSG00000000093-B,Ethanolamine,1.0,0.0,3,0.8660254037844387,0.3333333333333332,3,0.3188740696088466,0.5379005604702051,6,0.3339306005761134,0.2887748220380857,12,3
ENSMUSG00000000093-B,Formamide,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2319084142609793,0.658373571260927,6,0.0355267248166205,0.9127179148360124,12,3
ENSMUSG00000000093-B,Frangulin,0.5,0.6666666666666667,3,,,2,0.7378647873726218,0.2621352126273781,4,-0.1171558372258012,0.7640451166486228,9,2
ENSMUSG00000000093-B,Glycerol,0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,-0.0776024971730956,0.8105502559533169,12,3
ENSMUSG00000000093-B,Glycine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6087595874350709,0.1996601894603625,6,0.0861161259635849,0.7901551838859111,12,3
ENSMUSG00000000093-B,"Glycine, tert.-butyldimethylsilyl ester",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.1739313106957345,0.7417339277316277,6,0.0528172288322787,0.8705023549382092,12,3
ENSMUSG00000000093-B,Glycolic acid,-0.5,0.6666666666666667,3,1.0,0.0,3,0.0289885517826224,0.9565293523898406,6,-0.0334509115937765,0.917802091960823,12,3
ENSMUSG00000000093-B,Guanosine,,,1,-1.0,0.0,3,-0.3999999999999999,0.6,4,-0.1796439392869888,0.6703442772469387,8,2
ENSMUSG00000000093-B,Heptanoic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3768511731740915,0.4614828403508046,6,-0.2940159071663515,0.3536167181829179,12,3
ENSMUSG00000000093-B,Heptylamine,,,1,0.5,0.6666666666666667,3,0.0999999999999999,0.8728885715695383,5,0.075314466788015,0.8472940220818164,9,2
ENSMUSG00000000093-B,Hexacosanoic acid,,,2,,,2,0.3077935056255462,0.614384002810333,5,-0.2941280323856062,0.4423405305368654,9,1
ENSMUSG00000000093-B,Hexanoic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3478626213914691,0.4992532181146331,6,0.1889726261795798,0.5563935068736934,12,3
ENSMUSG00000000093-B,Hydracrylic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2,0.704,6,-0.0105263157894736,0.9740992214437104,12,3
ENSMUSG00000000093-B,"Hymexazole, tert-butyldimethylsilyl ether",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.3047290137271806,0.3355078216764541,12,3
ENSMUSG00000000093-B,Hypoxanthine,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,0.2802105873353385,0.3776981560766677,12,3
ENSMUSG00000000093-B,Iminodiacetic acid,1.0,0.0,3,0.5,0.6666666666666667,3,0.2029198624783569,0.6997979681570189,6,-0.1177506212155141,0.7155137613197837,12,3
ENSMUSG00000000093-B,Isobutanol,0.5,0.6666666666666667,3,0.0,1.0,3,-0.1428571428571428,0.7871720116618075,6,-0.2947368421052632,0.3523821036502349,12,3
ENSMUSG00000000093-B,Isonicotinic Acid,-1.0,0.0,3,0.5,0.6666666666666667,3,0.5797710356524484,0.227783956715016,6,0.2571838654928735,0.419684633564361,12,3
ENSMUSG00000000093-B,Isopropyl palmitate,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.8116794499134279,0.0498575851013403,6,0.1285219234918782,0.690578636082865,12,3
ENSMUSG00000000093-B,Isopropylamine,1.0,0.0,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,0.1596491228070175,0.6201626813455924,12,3
ENSMUSG00000000093-B,Isosorbide,0.5,0.6666666666666667,3,,,0,,,0,0.5,0.6666666666666667,3,1
ENSMUSG00000000093-B,Ketamine,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6377481392176932,0.1730711102412597,6,0.1734581197241732,0.5897980043601254,12,3
ENSMUSG00000000093-B,"Kojic acid, bis(tert-butyldimethylsilyl) ether",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.2697026903102633,0.3965800331472625,12,3
ENSMUSG00000000093-B,L-(+)-Threose,,,0,,,0,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,1
ENSMUSG00000000093-B,Lactic acid,-0.5,0.6666666666666667,3,,,2,0.3188740696088466,0.5379005604702051,6,0.196796853932082,0.5619251732234298,11,2
ENSMUSG00000000093-B,L-Alanine,0.8660254037844387,0.3333333333333332,3,0.0,1.0,3,0.9856107606091624,0.0003090856678496,6,-0.02464804012173,0.9393918214003532,12,3
ENSMUSG00000000093-B,Leucylglycine,,,1,-1.0,0.0,3,-0.6,0.2079999999999998,6,-0.6969696969696969,0.0250966758822518,10,2
ENSMUSG00000000093-B,Levulinic acid,-0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.6767633692869747,0.1398366873478105,6,0.2149366851405545,0.5023106032713814,12,3
ENSMUSG00000000093-B,L-Glutamic acid,,,0,,,2,0.5,0.6666666666666667,3,0.0999999999999999,0.8728885715695383,5,1
ENSMUSG00000000093-B,L-Glutamine,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8406680016960503,0.0360575728451592,6,0.1035087719298245,0.7488753770940741,12,3
ENSMUSG00000000093-B,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,0.3198598964361727,0.3108083754604119,12,3
ENSMUSG00000000093-B,Lignoceric acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.753702346348183,0.0835232813732598,6,0.2302288265557067,0.4716010036674104,12,3
ENSMUSG00000000093-B,L-Leucine,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7142857142857143,0.1107871720116617,6,0.3838051961812254,0.2180727318814352,12,3
ENSMUSG00000000093-B,L-Lysine,,,2,-0.5,0.6666666666666667,3,0.8857142857142858,0.0188454810495626,6,0.3150684931506849,0.3453056783529781,11,2
ENSMUSG00000000093-B,L-Norleucine,,,1,,,1,0.3999999999999999,0.5046315754686911,5,0.0360374985078223,0.938860561394214,7,1
ENSMUSG00000000093-B,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,,1,,,2,-0.8999999999999998,0.0373860734684987,5,-0.5952380952380953,0.1195298061387925,8,1
ENSMUSG00000000093-B,L-Pyroglutamic acid,,,2,,,1,0.8660254037844387,0.3333333333333332,3,0.2794117647058823,0.5917893216975372,6,1
ENSMUSG00000000093-B,L-Serine,0.5,0.6666666666666667,3,,,1,,,1,0.3,0.6238376647810728,5,1
ENSMUSG00000000093-B,L-Threonine,,,0,,,1,0.3999999999999999,0.6,4,-0.3,0.6238376647810728,5,1
ENSMUSG00000000093-B,L-Tryptophan,0.0,1.0,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.1410954494056283,0.661826100324922,12,3
ENSMUSG00000000093-B,L-Tyrosine,0.5,0.6666666666666667,3,,,2,0.5642880936468347,0.3217233358243002,5,0.4356156145892926,0.208257887001565,10,2
ENSMUSG00000000093-B,Lupinine,,,1,,,1,0.0,1.0,5,-0.2857142857142857,0.5345092286010406,7,1
ENSMUSG00000000093-B,L-Valine,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.1599299482180863,0.6195395120226801,12,3
ENSMUSG00000000093-B,L-Val-L-Leu,,,0,,,0,1.0,0.0,3,1.0,0.0,3,1
ENSMUSG00000000093-B,Malic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.1403508771929824,0.6635175566836848,12,3
ENSMUSG00000000093-B,Methanesulfonic acid,,,2,0.5,0.6666666666666667,3,0.2571428571428572,0.6227871720116618,6,0.1272727272727273,0.7092146257733047,11,2
ENSMUSG00000000093-B,Methyl lactate,,,2,-0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,-0.2100478518895226,0.5353170584934903,11,2
ENSMUSG00000000093-B,Methylthiouracil,,,2,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.091116409515641,0.7899039060352314,11,2
ENSMUSG00000000093-B,Mevalonolactone,-0.5,0.6666666666666667,3,0.0,1.0,3,-0.6,0.2079999999999998,6,0.0947368421052631,0.7696260603179819,12,3
ENSMUSG00000000093-B,Monocaproin,0.5,0.6666666666666667,3,,,2,-0.5,0.6666666666666667,3,0.119047619047619,0.7788857260523797,8,2
ENSMUSG00000000093-B,m-Toluic acid,-1.0,0.0,3,0.5,0.6666666666666667,3,-0.2029198624783569,0.6997979681570189,6,-0.3109618291079151,0.3252082162682149,12,3
ENSMUSG00000000093-B,Myristic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.7356123579206245,0.0956107807382796,6,0.4383829993079134,0.154005169820743,12,3
ENSMUSG00000000093-B,"N,N-Dimethyl-2-aminoethanol",0.5,0.6666666666666667,3,,,2,-0.4857142857142857,0.3287230320699709,6,-0.1152122667592667,0.7358745383534346,11,2
ENSMUSG00000000093-B,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1
ENSMUSG00000000093-B,N-Acetylaminoethanol,0.8660254037844387,0.3333333333333332,3,0.8660254037844387,0.3333333333333332,3,0.2029198624783569,0.6997979681570189,6,0.4194854528023373,0.174626745039446,12,3
ENSMUSG00000000093-B,N-Acetylaspartic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3,0.6238376647810728,5,0.4794520547945206,0.1356305989980779,11,3
ENSMUSG00000000093-B,N-Acetyl-L-alanine,-0.5,0.6666666666666667,3,1.0,0.0,3,0.6,0.2079999999999998,6,0.0087873597922025,0.978377083064856,12,3
ENSMUSG00000000093-B,"Naringenin 4',7-dimethylether",,,0,1.0,0.0,3,0.6668859288553501,0.2188939813132316,5,0.8383383833392813,0.009323115735056,8,2
ENSMUSG00000000093-B,N-Caffeoyl-O-methyltyramine,,,1,0.5,0.6666666666666667,3,-0.0869656553478672,0.8698803787001028,6,0.0607905543680064,0.8675109976588954,10,2
ENSMUSG00000000093-B,N-Ethylamphetamine,0.5,0.6666666666666667,3,,,2,-0.2029198624783569,0.6997979681570189,6,0.2356985576163308,0.4853581220712464,11,2
ENSMUSG00000000093-B,N-Ethyldiethanolamine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.2144115789297421,0.5033806098612699,12,3
