node,BiBC
Osbp__CPX,595.8436484928352
Klf3__CPX,483.880092125279
Ccdc148__CPX,319.97983298945246
Mrps18a__CPX,137.60210295908078
Stk26__CPX,957.6761769852953
Iqgap2__CPX,723.1491783802994
Ahcyl2__CPX,156.60481949578914
Myof__CPX,6.654937695555554
Nsmf__CPX,39.143505932424645
Serp2__CPX,918.4691197115012
Rpp30__CPX,5253.753131654038
Stxbp4__CPX,1047.0559634936074
Ankmy2__CPX,437.99999999998664
5-Oxohexanoic Acid__FEC,438.1749999999867
Poglut1__CPX,289.4211265420622
Grcc10__CPX,14.796143130015603
4632415L05Rik__CPX,754.8775613395766
Deoxycholic Acid__FEC,0.7104062126642772
D-Fructose__FEC,7.332388779194529
Smarca2__CPX,1144.842148191735
Gdpd3__CPX,2.9104062126642773
Smim15__CPX,327.2873340056586
Fgl2__CPX,3.5548771381774658
Pla2g3__CPX,627.1575256718302
Strada__CPX,0.0
Zkscan8__CPX,445.5260709298461
D-(-)-Fructopyranose__FEC,56.04737857500079
Kpna4__CPX,318.4077617257683
Sh3bgrl2__CPX,35.64833877261369
Ube3c__CPX,580.0804806927764
Chmp4c__CPX,75.42243505126251
Baiap2l1__CPX,294.42958281205296
Agbl3__CPX,1146.2276649401545
Sulf2__CPX,99.14192697463432
Zbtb39__CPX,0.0
Zfp975__CPX,1813.0874034002934
1-Hexacosene__FEC,15.37840650433449
Ppp1r12a__CPX,1076.039457106514
Zbtb7a__CPX,4122.5299626758115
Pebp4__CPX,0.7870481621307379
Hmces__CPX,690.1740782347646
Cpxm2__CPX,0.0
Tm9sf3__CPX,716.7685778188254
A930024E05Rik__CPX,63.29392253765633
Zbtb37__CPX,518.834179730122
pyrazole__FEC,914.6934993277904
Urea__FEC,663.5473806267745
Gm15408__CPX,216.3347426697509
Cspg5__CPX,32.96116330014394
Cep41__CPX,518.8236005752527
Wapl__CPX,960.6255233190938
Fgfr1op2__CPX,821.2457011882568
Aasdhppt__CPX,637.9883766619264
Qser1__CPX,670.2660647439124
H1f10__CPX,347.8823736694767
Clec14a__CPX,318.77461986497616
Ric3__CPX,1387.0399600533515
Gm6548__CPX,107.62181301075582
Slc6a13__CPX,0.0
Cerox1__CPX,0.4995650690772642
Lrrc8c__CPX,14.727338433675385
Dnajc13__CPX,46.91102279770728
Irak1bp1__CPX,3021.5103948695933
Slc25a20__CPX,80.472661514442
Serbp1__CPX,1076.8915984788957
Hdac9__CPX,32.22546043092712
Birc2__CPX,235.1470250076502
Prpf6__CPX,981.167767429278
Rufy3__CPX,161.32102419059325
Chi3l1__CPX,883.2448105495496
Luzp1__CPX,201.6349637472749
Slc35a3__CPX,6042.2868765183475
Bcl2l12__CPX,5.943824377659784
Dcaf12l1__CPX,641.6704933779245
Kmt5b__CPX,147.3676051824557
Ptger1__CPX,1.369662513941225
mt-Tv__CPX,17.446157965811263
mt-Tl1__CPX,259.3361626421964
Mtap__CPX,841.3934635515449
Ubl3__CPX,1503.5283142547469
Eef1a1__CPX,561.827754619253
Zfp322a__CPX,683.6421980877809
Evi5__CPX,405.45027995564817
Sin3a__CPX,1159.2072413277458
Mpp7__CPX,1429.207632566607
Sytl2__CPX,1157.7903529635305
Kpna3__CPX,84.54908384242968
Slain2__CPX,313.5565633058412
Sec62__CPX,1521.2461192342305
Chd5__CPX,1.3273301854929254
Pura__CPX,1222.5748506047887
Nkapd1__CPX,647.3530976936222
Fsbp__CPX,0.0
Sc5d__CPX,0.0
Recql5__CPX,28.80093468095349
Gm25517__CPX,535.9588338037264
Sox13__CPX,89.03800408552277
Dnase1l1__CPX,302.09062714944366
H2az2__CPX,631.5165005527067
Azelaic acid__FEC,0.0
l-Leucyl-l-valine__FEC,576.7013303497992
Zfp383__CPX,241.07623408401273
Gm15083__CPX,0.07142857142857142
Col8a1__CPX,363.54370757477585
Acox1__CPX,1137.4607027403026
Uqcc5__CPX,0.0
Zfp27__CPX,19.33294227605415
"1,4-Butanediol__FEC",293.99585235913867
Usp9x__CPX,1311.2974503965852
Dhx36__CPX,213.94409535424347
Camk1d__CPX,372.9624919648803
Wdr38__CPX,0.0
3-Buten-2-one__FEC,53.395474951305744
Gm42636__CPX,314.85929748523824
D-Ribose__FEC,129.22057987956546
Csnk1a1__CPX,1399.540003233244
Rpn2__CPX,1371.5342883825717
Gm43339__CPX,943.4352530762771
Tripropylene glycol monomethyl ether__FEC,190.42389521624838
Cmtm8__CPX,1599.476643906479
Tmem204__CPX,206.20806508029537
Samd14__CPX,194.07379186909753
5330425B07Rik__CPX,3.876049734069794
Klf8__CPX,444.58860083980795
Ccdc59__CPX,50.27013145902263
Limch1__CPX,8.83121649687212
Ergic2__CPX,587.79597219729
Bcat1__CPX,169.2240734221976
Xpc__CPX,522.4015125504038
Supraene__FEC,0.0
Gm15675__CPX,104.61327397472614
Atp5mg__CPX,814.4271707718215
2310014F06Rik__CPX,362.7948746200809
Hmga1__CPX,137.2357580278227
Slc11a2__CPX,0.0
Octanoic acid__FEC,69.64156038958897
Mfge8__CPX,552.1441492046503
Atp7a__CPX,71.75267150070009
Ifi30__CPX,19.070869194949754
Ankrd12__CPX,967.4473206414502
Ildr2__CPX,1002.1312105705534
Ppfibp1__CPX,26.1885990332295
Ddit4__CPX,21.50833908019085
Rai14__CPX,0.0
Actr3__CPX,874.8589197864592
Rbm20__CPX,0.0
Hook2__CPX,1202.0098106238345
Suclg2__CPX,822.7739386773793
St8sia2__CPX,1004.2104102571157
Gm38037__CPX,0.0
alpha-Linolenic acid__FEC,11.423085101367167
Monomethyl succinate__FEC,490.70575219957124
Cdc14a__CPX,38.31160918126924
Secisbp2l__CPX,3191.5419690637086
Lrp6__CPX,610.6931679192452
Casp8__CPX,283.3876099341919
Leprotl1__CPX,153.344169809584
Por__CPX,596.8928138528138
Maco1__CPX,125.09182641190598
Pomgnt1__CPX,265.08969951237555
Pcgf5__CPX,854.1297554879612
Ess2__CPX,648.774181852328
Fchsd2__CPX,57.795494391081355
Heatr3__CPX,42.438055592010954
Abitram__CPX,468.3054503070009
Galnt15__CPX,201.34491213682603
Glyceric acid__FEC,0.0
Col9a2__CPX,0.0
Nod1__CPX,393.65508786317025
D-Psicofuranose__FEC,0.0
Rpl18a__CPX,18.357022979185622
Hymexazole__FEC,251.23743948103922
Map3k8__CPX,19.240004240544174
Dync2li1__CPX,3227.7748868911494
Rlbp1__CPX,474.3479029282086
Vasp__CPX,37.10933625849802
Grpel1__CPX,283.647752552846
Alkbh6__CPX,0.7567401960784313
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-__FEC",325.56540519317593
Zfp638__CPX,457.74346178501827
Gm14798__CPX,341.1545054122975
Acad9__CPX,8.860932837203372
Klc1__CPX,101.18545178597054
Deoxyribopyranose__FEC,0.41900386847195353
Magix__CPX,253.04586204707977
Asb16__CPX,0.0
Klhl18__CPX,52.599868307349155
Eif3l__CPX,0.0
Kcnk5__CPX,601.6629837068534
Cox18__CPX,0.0
Zhx1__CPX,1160.5316722841767
Cebpd__CPX,164.2505811900517
Twsg1__CPX,178.13306784848882
Repin1__CPX,249.41178064288772
"cis-4,5-Dihydroxy-o-dithiane__FEC",1067.8252772790113
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",248.220719607902
Salsoline__FEC,297.65448478132794
Tmem229b__CPX,512.0611435589777
Ncbp2__CPX,0.0
Hip1__CPX,535.6140810057823
Erbin__CPX,368.26794466045845
Ano8__CPX,25.582400921314992
Rbm27__CPX,177.03750221306808
Meis2__CPX,0.0
Olfm2__CPX,549.4487587153251
Fam13b__CPX,666.5504057732719
Sppl3__CPX,588.165802590091
Dctn2__CPX,2132.920294717751
Cyclohexanol__FEC,0.0
Usp22__CPX,0.0
Hydroquinone__FEC,71.17745271366343
Ncaph2__CPX,38.49256500287872
Slc29a4__CPX,185.54461122234775
Hlf__CPX,1247.3822833687748
9-Octadecenamide__FEC,104.11465673964635
G2e3__CPX,0.0
Cep290__CPX,170.95549408108548
Mia2__CPX,9.85666690044673
Cast__CPX,1558.3673302690136
Suberic acid__FEC,508.30635273979664
Sh2b3__CPX,356.72644682887994
Emd__CPX,117.89091400702941
Aox3__CPX,288.1802482387934
Gpsm3__CPX,0.0
Ehd1__CPX,964.0195562851795
Npas3__CPX,14.093119240399696
Xaf1__CPX,437.9999999999999
Enpp5__CPX,308.37334246967424
Col5a3__CPX,0.0
Abtb2__CPX,0.0
Btg1__CPX,1405.9029490851638
Smpdl3b__CPX,8.52196039065604
"Arabinofuranose, 1,2,3,5-tetrakis__FEC",11.709916478415595
Sp4__CPX,1170.7668543607408
2610020C07Rik__CPX,356.3953929319236
Sema3g__CPX,40.18974394910129
Vangl1__CPX,110.0721568645276
Cntn1__CPX,256.0790050694059
3-O-methyl-beta-D-Glucopyranose__FEC,77.66843592781412
Hspa1b__CPX,21.20964230055514
1700125H03Rik__CPX,140.3216746423641
Hcn3__CPX,0.0
Foxk2__CPX,0.0
D-(-)-Fructofuranose__FEC,25.776592542753296
Ethyl alpha-D-glucopyranoside__FEC,81.50447183602307
Norketamine__FEC,106.50553152309683
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__FEC",381.5328955242549
Adamts15__CPX,5.732999331025032
Ramac__CPX,113.64937562505334
Fam98b__CPX,3.1809883272537207
Zfp36l2__CPX,127.09110276116199
Arhgap15__CPX,30.504563814140006
Yars1__CPX,16.62547351195818
Flvcr1__CPX,0.7567401960784313
Cbarp__CPX,12.901106933446648
Ccdc33__CPX,11.730751684186215
Hmmr__CPX,58.35091437957349
Tmem259__CPX,872.9794394633439
Ptges2__CPX,1308.9195020153206
Rab5a__CPX,325.77556932909386
Clcn2__CPX,35.1674485249832
