node,BiBC
Gtpbp4__CPX,0.0
Slain2__CPX,0.0
Nedd4__CPX,0.0
Wbp11__CPX,0.0
Gm15408__CPX,0.0
Atf6b__CPX,0.0
Osbp__CPX,0.0
Cep41__CPX,0.0
Cd47__CPX,0.0
Aox3__CPX,0.0
Eef1a1__CPX,0.0
Mfge8__CPX,0.0
Psmd3__CPX,0.0
Rpl37__CPX,0.0
Emc3__CPX,0.0
Tulp4__CPX,0.0
Gm5141__CPX,0.0
Setx__CPX,0.0
Ahcyl2__CPX,0.0
Ndufa8__CPX,0.0
Hip1__CPX,0.0
Mafg__CPX,0.0
Dcaf12l1__CPX,0.0
Dlg4__CPX,0.0
Sytl2__CPX,0.0
Tm9sf3__CPX,0.0
Dync1h1__CPX,0.0
Rab11fip5__CPX,0.0
Cebpz__CPX,0.0
Btbd2__CPX,0.0
Pawr__CPX,0.0
Thyn1__CPX,0.0
Usp9x__CPX,0.0
Pabpc1__CPX,0.0
Kif2a__CPX,0.0
Lepr__CPX,0.0
Pdap1__CPX,0.0
Smc6__CPX,0.0
Mrps18a__CPX,0.0
Zhx1__CPX,0.0
Pi4ka__CPX,0.0
Pbx1__CPX,0.0
Nkapd1__CPX,0.0
Nipbl__CPX,0.0
Phf3__CPX,0.0
Enpp5__CPX,0.0
Ash1l__CPX,0.0
Qser1__CPX,0.0
Hlf__CPX,0.0
Mtor__CPX,0.0
Cast__CPX,0.0
Camsap2__CPX,0.0
Dnajc21__CPX,0.0
Dhx29__CPX,0.0
Csnk1a1__CPX,0.0
Sh3bgrl__CPX,0.0
Slc22a17__CPX,0.0
Pja2__CPX,0.0
Ehd1__CPX,0.0
Map9__CPX,0.0
Serbp1__CPX,0.0
Pura__CPX,0.0
Slk__CPX,0.0
Zbtb7a__CPX,0.0
Sppl3__CPX,0.0
Cdkn1c__CPX,0.0
Rbm27__CPX,0.0
Ap2b1__CPX,0.0
Iqgap2__CPX,0.0
Eif3g__CPX,0.0
Top1__CPX,0.0
Golm2__CPX,0.0
Vps13b__CPX,0.0
Cct4__CPX,0.0
Fgfr1op2__CPX,0.0
Efhb__CPX,0.0
Lrp6__CPX,0.0
Upf2__CPX,0.0
Fgl2__CPX,0.0
Cep290__CPX,0.0
Ccdc186__CPX,0.0
Sptan1__CPX,0.0
Exph5__CPX,0.0
Tet1__CPX,0.0
Errfi1__CPX,0.0
Mia2__CPX,0.0
Dap3__CPX,0.0
Bcl7a__CPX,0.0
Morn4__CPX,0.0
Nicol1__CPX,0.0
Ibtk__CPX,0.0
Psma4__CPX,0.0
Arhgef12__CPX,0.0
Arhgap5__CPX,0.0
Slc2a2__CPX,0.0
Wapl__CPX,0.0
Limch1__CPX,0.0
Lrrc8a__CPX,0.0
Tspan9__CPX,0.0
Snora35__CPX,0.0
Rab5a__CPX,0.0
Smc4__CPX,0.0
Smarca5__CPX,0.0
Scyl1__CPX,0.0
Lpgat1__CPX,0.0
Dnajc7__CPX,0.0
Tmem259__CPX,0.0
Rplp1__CPX,0.0
Adam15__CPX,0.0
Eif3h__CPX,0.0
Hk1__CPX,0.0
Ap3b1__CPX,0.0
Tkt__CPX,0.0
Tada1__CPX,0.0
Guk1__CPX,0.0
Atp6v1f__CPX,0.0
Gpr162__CPX,0.0
Rab5c__CPX,0.0
Ilvbl__CPX,0.0
Ptk2b__CPX,0.0
Ubc__CPX,0.0
Tmem184c__CPX,0.0
Rad54l2__CPX,0.0
Pfn1__CPX,0.0
Fcho2__CPX,0.0
Mef2a__CPX,0.0
Fcf1__CPX,0.0
Lrrc17__CPX,0.0
Ctr9__CPX,0.0
Mtrex__CPX,0.0
Src__CPX,0.0
Plgrkt__CPX,0.0
St6galnac4__CPX,0.0
Ttf1__CPX,0.0
Fndc3a__CPX,0.0
Shb__CPX,0.0
Ildr2__CPX,0.0
Arrdc4__CPX,0.0
Fer__CPX,0.0
Usf3__CPX,0.0
Pak2__CPX,0.0
1110004F10Rik__CPX,0.0
Ro60__CPX,0.0
4930556M19Rik__CPX,0.0
Smim15__CPX,0.0
Npepps__CPX,0.0
Pten__CPX,0.0
Tagln2__CPX,0.0
Sufu__CPX,0.0
Arid2__CPX,0.0
Tatdn2__CPX,0.0
Zkscan8__CPX,0.0
Zfp879__CPX,0.0
Chmp4c__CPX,0.0
Zfp383__CPX,0.0
Zfp975__CPX,0.0
Ppp1r12a__CPX,0.0
Ubl3__CPX,0.0
Kras__CPX,0.0
Papss1__CPX,0.0
Bhmt2__CPX,0.0
Gas6__CPX,0.0
Amfr__CPX,0.0
Prxl2c__CPX,0.0
Tceanc__CPX,0.0
Erbin__CPX,0.0
Silc1__CPX,0.0
Rassf4__CPX,0.0
Fn3krp__CPX,0.0
Pqbp1__CPX,0.0
Cog8__CPX,0.0
Aqp11__CPX,0.0
Samd14__CPX,0.0
Dhx36__CPX,0.0
Inpp5a__CPX,0.0
Pebp4__CPX,0.0
Fsbp__CPX,0.0
Sox13__CPX,0.0
Slc25a13__CPX,0.0
Rpn2__CPX,0.0
Fam13b__CPX,0.0
UNKNOWN__CPX,0.0
Cep95__CPX,0.0
Plcb4__CPX,0.0
Nol8__CPX,0.0
Dstn__CPX,0.0
Itch__CPX,0.0
Zic2__CPX,0.0
Fxr1__CPX,0.0
Gxylt1__CPX,0.0
Mansc4__CPX,0.0
Setbp1__CPX,0.0
Mpp7__CPX,0.0
Kpna3__CPX,0.0
Ube2q2__CPX,0.0
Shoc2__CPX,0.0
4930412C18Rik__CPX,0.0
Mrpl28__CPX,0.0
Hdgfl3__CPX,0.0
Hmces__CPX,0.0
Kin__CPX,0.0
Gm38380__CPX,0.0
Xpc__CPX,0.0
Nfyb__CPX,0.0
Net1__CPX,0.0
Cep57__CPX,0.0
Cfap46__CPX,0.0
Tmem167__CPX,0.0
Rora__CPX,0.0
Smim10l1__CPX,0.0
4921504A21Rik__CPX,0.0
Gsk3b__CPX,0.0
Cltb__CPX,0.0
Gm43339__CPX,0.0
Suz12__CPX,0.0
Ctdspl2__CPX,0.0
Ccdc18__CPX,0.0
Brd4__CPX,0.0
Camk1d__CPX,0.0
Ccar1__CPX,0.0
Prkaca__CPX,0.0
Bhlhe41__CPX,0.0
Zfp358__CPX,0.0
Arl2bp__CPX,0.0
Acbd4__CPX,0.0
Cyyr1__CPX,0.0
Tmem203__CPX,0.0
Msh2__CPX,0.0
Pdlim5__CPX,0.0
Pycr2__CPX,0.0
Scg5__CPX,0.0
Ddb1__CPX,0.0
Igfbp2__CPX,0.0
Opa1__CPX,0.0
Zfp219__CPX,0.0
Crygn__CPX,0.0
Ccnd1__CPX,0.0
Thra__CPX,0.0
Zfp768__CPX,0.0
Ramac__CPX,0.0
Ganab__CPX,0.0
Wrn__CPX,0.0
Ddit4__CPX,0.0
Dusp1__CPX,0.0
Mterf4__CPX,0.0
Clec14a__CPX,0.0
Aasdhppt__CPX,0.0
Mfsd2a__CPX,0.0
Agbl3__CPX,0.0
Mtf1__CPX,0.0
Dlgap4__CPX,0.0
Rnasel__CPX,0.0
Smyd2__CPX,0.0
Emc10__CPX,0.0
Dcxr__CPX,0.0
Por__CPX,0.0
Smpdl3b__CPX,0.0
Tmem87a__CPX,0.0
Mospd3__CPX,0.0
Nek8__CPX,0.0
Acacb__CPX,0.0
Gpaa1__CPX,0.0
Gprc5c__CPX,0.0
Rpp30__CPX,0.0
Rpl18a__CPX,0.0
Arf2__CPX,0.0
Eid2b__CPX,0.0
Art4__CPX,0.0
Iqcc__CPX,0.0
Nup214__CPX,0.0
Pcgf5__CPX,0.0
Grpel1__CPX,0.0
Gm15675__CPX,0.0
Afg3l1__CPX,0.0
Ube3c__CPX,0.0
Dynll1__CPX,0.0
Igfbp6__CPX,0.0
Cspg5__CPX,0.0
Cbarp__CPX,0.0
Klc1__CPX,0.0
Ap3s2__CPX,0.0
Aldh9a1__CPX,0.0
Heatr3__CPX,0.0
Zfp36l2__CPX,0.0
