node,BiBC
3-Hydroxyisovaleric acid__PLS,1030.5804513395099
1-Hydroxy-3-methoxy-6-methylanthraquinone__PLS,7070.559762185486
Ethyl alpha-D-glucopyranoside__FEC,0.0
1-Tetradecanol__PLS,406.1148220613344
"Aziridine, 1-(2-buten-2-yl)-__PLS",120.95512700309274
Erythritol__PLS,203.0011078553996
"2-Heptanone, 4,6-dimethyl-__PLS",633.891008259688
"2-Propanone, bis(1-methylethyl)hydrazone__PLS",352.57687910119716
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-__PLS",1677.8872126050292
beta-Lyxopyranose__PLS,900.075566942751
Urea__FEC,11.202228065696264
Trimethylsilyl oct-2-enoate__PLS,24.169251860004497
Benzophenone__PLS,972.9738458634915
N-Isovaleroylglycine__PLS,1598.58390226241
2-Heptenoic acid__PLS,411.80001612821553
2-Aminobutanoic acid__FEC,21.25325474015479
L-Hydroxyproline__PLS,475.954879234905
n-Pentadecanol__PLS,248.1049374031016
"2,3,4-Trihydroxybutyric acid tetrakis__PLS",1534.9472413396124
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine__PLS",1570.6065710916184
Hydroquinone__FEC,43.30714859394125
Arsenous acid__PLS,819.0395274488936
"L-Tryptophan, N-acetyl-1__PLS",588.9666943522608
2-Isopropyl-5-methyl-1-heptanol__PLS,801.8002475790646
1-Monoacetin__PLS,265.00510861938454
Indole-5-carboxylic acid__PLS,966.4920631285661
N-Methyl-L-proline__FEC,0.0
"Benzenemethanamine, 2,3-dimethoxy-__PLS",90.79347735048091
L-Tryptophan__PLS,22.043072911949395
3-Amino-5-morpholinomethyl-2-oxazolidinone__PLS,356.9961552500467
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-__PLS",7.9229854194765394
D-Psicofuranose__FEC,37.82645561373352
D-Fructose__FEC,41.11156152177632
Octan-2-yl palmitate__PLS,611.3683214634333
Azelaic acid__FEC,0.0
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS",529.2088554564907
Bis(trimethylsilyl)acetylene__PLS,131.0219256555468
3-Aminobutanoic acid__FEC,12.308775538606447
Isofucosterol__PLS,874.3198860243992
"3-Buten-2-one, 3-trimethylsilyloxy-__PLS",206.10571305539068
