n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2,5-Dimethoxybenzhydrazide",,,0,0.4616902584383193,0.4337661561690278,5,0.9856107606091624,0.0003090856678496,6,0.7020696333602543,0.007466904181954,13,2,True,+,0.061671303854984996
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,0.6155870112510925,0.2689977701158222,5,0.8116794499134278,0.0498575851013404,6,0.5849889624724062,0.0279875950935954,14,3,True,+,0.12778182856038778
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.6155870112510925,0.2689977701158222,5,0.8116794499134278,0.0498575851013404,6,0.5424479592439327,0.045057601285924,14,3,True,+,0.16378962339028774
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",2-Amino-4-methylbenzophenone,0.5,0.6666666666666667,3,0.0512989176042577,0.934712848108234,5,0.8207826816681234,0.0885870053135437,5,0.2672186448221957,0.377452818615708,13,3,True,+,0.5246647438034776
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",2-Methyl-3-pentanol,,,0,0.5,0.6666666666666667,3,0.7181848464596079,0.1717953049079889,5,0.5269555552418339,0.1796289671569267,8,2,True,+,0.3410040333803807
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",2-Propyl-1-pentanol,,,0,0.948683298050514,0.0513167019494861,4,0.1739313106957345,0.7417339277316277,6,0.5096668679477477,0.0905202166496915,12,2,True,+,0.2370752981946204
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",1.0,0.0,3,0.6155870112510925,0.2689977701158222,5,0.9856107606091624,0.0003090856678496,6,0.5799342003298957,0.0297109067453778,14,3,True,+,0.13198400503661797
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","3,4-Methylenedioxyamphetamine",-0.5,0.6666666666666667,3,,,0,-0.7378647873726218,0.2621352126273781,4,-0.3109243697478992,0.4154245007631677,9,2,True,-,0.5550108159429811
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",3-Aminobenzoic acid,,,0,-0.2631578947368421,0.6688454650582103,5,-0.5797710356524485,0.2277839567150159,6,-0.5980662983425414,0.0308476857838506,13,2,True,-,0.13395620541959605
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-1.0,0.0,3,-0.0263157894736842,0.9664975638949244,5,-0.8382352941176471,0.0371352152452676,6,-0.158538144246328,0.5882777695189991,14,3,True,-,0.6879630568884137
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",5-Azacytosine,1.0,0.0,3,0.5642880936468347,0.3217233358243002,5,0.6617647058823529,0.1522570857927945,6,0.4839781960125415,0.0795066036174683,14,3,True,+,0.22214742499187132
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-1.0,0.0,3,-0.316227766016838,0.683772233983162,4,-0.3999999999999999,0.6,4,-0.2551259466437949,0.4489681261554514,11,3,True,-,0.5817254963454952
