node,BiBC
1-Hexacosene__FEC,20.057710265616496
Ppp1r12a__CPX,889.7249163477516
Zbtb7a__CPX,2081.809764127704
Pebp4__CPX,117.46384017850305
Hmces__CPX,985.01824953671
Cpxm2__CPX,0.0
Tm9sf3__CPX,1889.0890903819388
A930024E05Rik__CPX,674.9201461328032
Zbtb37__CPX,1110.7065301546738
pyrazole__FEC,232.48658975447472
Urea__FEC,1158.3956063594128
Gm15408__CPX,367.7338870394864
Cspg5__CPX,57.90875275712053
Cep41__CPX,542.2651761557179
Wapl__CPX,1382.3001545584366
Fgfr1op2__CPX,480.1514244605052
Aasdhppt__CPX,327.2309088477255
Qser1__CPX,587.7018725811351
H1f10__CPX,559.4731413505152
Clec14a__CPX,169.20689271512094
Ric3__CPX,1875.2115292601186
Gm6548__CPX,40.271753929848664
Slc6a13__CPX,0.0
Cerox1__CPX,5.258185883459607
Lrrc8c__CPX,46.012235432792565
Dnajc13__CPX,118.6731082281629
Irak1bp1__CPX,2200.05513420919
Slc25a20__CPX,21.71021518361599
Serbp1__CPX,1785.453707431931
Hdac9__CPX,305.4864976679328
Birc2__CPX,1347.1286585174987
Prpf6__CPX,937.2074363553206
Rufy3__CPX,141.32653229496853
Chi3l1__CPX,925.6637541959695
Luzp1__CPX,541.1998276058835
Slc35a3__CPX,804.9874502756405
Bcl2l12__CPX,1621.2860577345148
Dcaf12l1__CPX,1467.358745282565
Kmt5b__CPX,202.41541236784408
Ptger1__CPX,1.6375576413337825
mt-Tv__CPX,215.02681087802645
mt-Tl1__CPX,216.40880198899424
Mtap__CPX,2461.340671685699
Ubl3__CPX,1447.3840038770277
Eef1a1__CPX,1195.2191421845307
Zfp322a__CPX,476.15058809561197
Evi5__CPX,584.8761924753413
Sin3a__CPX,1026.8275911352914
Mpp7__CPX,1419.6810150169076
Sytl2__CPX,1535.9876835028288
Kpna3__CPX,75.17222420443211
Slain2__CPX,206.26567702871765
Sec62__CPX,979.2865086010407
Chd5__CPX,2.714369755047165
Pura__CPX,1209.847364333408
Nkapd1__CPX,823.5756512835421
Fsbp__CPX,0.0
Sc5d__CPX,0.0
Recql5__CPX,50.57505504104605
Gm25517__CPX,451.84986450517897
Sox13__CPX,161.5070026543095
Dnase1l1__CPX,100.36063350536948
H2az2__CPX,686.5394094918669
Azelaic acid__FEC,0.0
l-Leucyl-l-valine__FEC,633.1490002569266
Zfp383__CPX,380.8790832162179
Gm15083__CPX,2.2162148594377515
Col8a1__CPX,1431.078182593876
Acox1__CPX,1241.946073316254
Uqcc5__CPX,0.0
Zfp27__CPX,253.4450160842638
"1,4-Butanediol__FEC",248.27863969645526
Usp9x__CPX,1128.7179256541895
Dhx36__CPX,751.8894950136804
Camk1d__CPX,297.96494770881503
Wdr38__CPX,0.0
3-Buten-2-one__FEC,89.87208936191234
Gm42636__CPX,232.32279632008613
D-Ribose__FEC,118.3780822873856
Csnk1a1__CPX,819.3042864267425
Rpn2__CPX,2670.528430919383
Gm43339__CPX,1077.418206281083
Tripropylene glycol monomethyl ether__FEC,292.50700863511275
Cmtm8__CPX,1478.4695685175818
Tmem204__CPX,715.0741330662487
Samd14__CPX,952.7660437608458
5330425B07Rik__CPX,9.183744873864056
Klf8__CPX,521.7315910461392
Ccdc59__CPX,44.032000931098594
Limch1__CPX,142.9462273585386
Ergic2__CPX,386.63619102986775
Bcat1__CPX,733.0989505438301
Xpc__CPX,535.4413119562798
Supraene__FEC,1.0632431149097816
Gm15675__CPX,218.1244683079576
Atp5mg__CPX,1314.0366290327017
2310014F06Rik__CPX,458.71345006047113
Hmga1__CPX,752.5321351450343
Slc11a2__CPX,0.0
Octanoic acid__FEC,35.3094260504864
Mfge8__CPX,980.5803106933133
Atp7a__CPX,37.53164827270863
Ifi30__CPX,39.643528017293946
Ankrd12__CPX,790.3521155243906
Ildr2__CPX,1087.9669446076352
Ppfibp1__CPX,45.85004933753113
Ddit4__CPX,33.02918235315976
Rai14__CPX,0.0
Actr3__CPX,2125.29854346202
Rbm20__CPX,0.0
Hook2__CPX,530.4213032829698
Suclg2__CPX,2198.626987861494
St8sia2__CPX,578.7122970258216
Gm38037__CPX,0.0
alpha-Linolenic acid__FEC,17.75060024882432
Monomethyl succinate__FEC,484.8535900588415
Cdc14a__CPX,117.47648836339141
Secisbp2l__CPX,650.192890009204
Lrp6__CPX,634.5362535590664
Casp8__CPX,252.81410501802765
Leprotl1__CPX,151.39676497815674
Por__CPX,668.4208083583129
Maco1__CPX,313.72720618659145
Pomgnt1__CPX,313.9742511707631
Pcgf5__CPX,251.71621009720917
Ess2__CPX,561.8402049005285
Fchsd2__CPX,106.90992405580083
Heatr3__CPX,153.73020710119235
Abitram__CPX,887.7477618566362
Galnt15__CPX,666.7587450593136
Glyceric acid__FEC,11.845145056815335
Col9a2__CPX,0.0
Nod1__CPX,21.93154505429781
D-Psicofuranose__FEC,0.0
Rpl18a__CPX,238.0640395258828
Hymexazole__FEC,302.70050233191995
Map3k8__CPX,25.67884652075157
Dync2li1__CPX,3217.7307619671005
Rlbp1__CPX,824.1379360002795
Vasp__CPX,45.9521184898003
Grpel1__CPX,712.6669863889532
Alkbh6__CPX,58.54405336902801
"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-__FEC",872.8212741231788
Zfp638__CPX,797.2135385497692
Gm14798__CPX,876.0000000000191
Acad9__CPX,20.386810659010823
Klc1__CPX,760.4726193247529
Deoxyribopyranose__FEC,56.61670135116881
Magix__CPX,496.8676903834105
Asb16__CPX,0.0
Klhl18__CPX,169.31290027104518
Eif3l__CPX,0.0
Kcnk5__CPX,147.96695742187458
Cox18__CPX,0.0
Zhx1__CPX,870.4779452372702
Cebpd__CPX,240.40052035146414
Twsg1__CPX,437.99999999999864
Repin1__CPX,393.2270763988959
"cis-4,5-Dihydroxy-o-dithiane__FEC",1233.1227838905552
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",387.006564457052
Salsoline__FEC,659.9629592806382
Tmem229b__CPX,2896.4401091785085
Ncbp2__CPX,117.66020305566597
Hip1__CPX,1180.7831854704787
Erbin__CPX,832.0884161403515
Ano8__CPX,26.691662118960398
Rbm27__CPX,183.16332688137473
Meis2__CPX,0.0
Olfm2__CPX,744.217445764827
Fam13b__CPX,688.4875097611441
Sppl3__CPX,2357.0068546514203
Dctn2__CPX,1519.2844359112974
Cyclohexanol__FEC,0.0
Usp22__CPX,0.0
Hydroquinone__FEC,89.17888924211815
Ncaph2__CPX,59.834759879790106
Slc29a4__CPX,94.4365130528743
Hlf__CPX,1379.4443285083032
9-Octadecenamide__FEC,85.78173746734934
G2e3__CPX,0.125
Cep290__CPX,150.7272939777681
Mia2__CPX,10.029791505483265
Cast__CPX,166.13779684516442
Suberic acid__FEC,209.98331192239613
Sh2b3__CPX,51.56511055563345
Emd__CPX,338.4667905578333
